scenario,display_name,band,channel_id,wavelength_nm,frequency_offset_ghz,launch_power_dbm,shaped,neural_nli,ase_var,nli_var,implementation_var,total_noise_var,gsnr_db,entropy_bits_per_symbol,ser,ber,gmi_bits_per_symbol,ngmi,net_rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after
uniform_baseline,Uniform baseline,E,6,1398.8,150.0,0.0,False,False,0.0006811476104107644,0.00115,0.0018419273861053573,0.0036730749965161215,24.770495161065888,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.003300767412018466,0.003300767412018466
uniform_baseline,Uniform baseline,E,7,1398.2,225.0,0.0,False,False,0.0006811476104107644,0.0012138888888888887,0.0018419273861053573,0.00373696388540501,24.61368533820529,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0034451683485385775,0.0034451683485385775
uniform_baseline,Uniform baseline,E,8,1397.6,300.0,0.0,False,False,0.0006811476104107644,0.0012777777777777776,0.0018419273861053573,0.0038008527742938994,24.64009943928069,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0034464944189396304,0.0034464944189396304
uniform_baseline,Uniform baseline,S,0,1492.4,-300.0,0.0,False,False,0.0005691689991202368,0.0009583333333333332,0.0018419273861053573,0.003369429718558927,25.117045184268104,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0030806529677037298,0.0030806529677037298
uniform_baseline,Uniform baseline,S,1,1491.8,-225.0,0.0,False,False,0.0005691689991202368,0.0009104166666666666,0.0018419273861053573,0.0033215130518922604,25.150617344584184,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.003053061463358996,0.003053061463358996
uniform_baseline,Uniform baseline,S,2,1491.2,-150.0,0.0,False,False,0.0005691689991202368,0.0008624999999999999,0.0018419273861053573,0.0032735963852255938,25.214209011163003,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0030297532559434726,0.0030297532559434726
uniform_baseline,Uniform baseline,S,3,1490.6,-75.0,0.0,False,False,0.0005691689991202368,0.0008145833333333333,0.0018419273861053573,0.003225679718558927,25.31235624677551,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0029438055248051133,0.0029438055248051133
uniform_baseline,Uniform baseline,S,4,1490.0,0.0,0.0,False,False,0.0005691689991202368,0.0007666666666666666,0.0018419273861053573,0.0031777630518922606,25.28480848866275,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0029779378047734644,0.0029779378047734644
uniform_baseline,Uniform baseline,S,5,1489.4,75.0,0.0,False,False,0.0005691689991202368,0.0008145833333333333,0.0018419273861053573,0.003225679718558927,25.22093194593964,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0030036280437010284,0.0030036280437010284
uniform_baseline,Uniform baseline,S,6,1488.8,150.0,0.0,False,False,0.0005691689991202368,0.0008624999999999999,0.0018419273861053573,0.0032735963852255938,25.216956524195293,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0029895329190613774,0.0029895329190613774
uniform_baseline,Uniform baseline,S,7,1488.2,225.0,0.0,False,False,0.0005691689991202368,0.0009104166666666666,0.0018419273861053573,0.0033215130518922604,25.155382750096553,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.003037101885368253,0.003037101885368253
uniform_baseline,Uniform baseline,S,8,1487.6,300.0,0.0,False,False,0.0005691689991202368,0.0009583333333333332,0.0018419273861053573,0.003369429718558927,25.097800538244424,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.003072279107240963,0.003072279107240963
uniform_baseline,Uniform baseline,C,0,1552.4,-300.0,0.0,False,False,0.00048000000000000007,0.0007033639143730886,0.0018419273861053573,0.003025291300478446,25.555579097371396,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0028042481645055187,0.0028042481645055187
uniform_baseline,Uniform baseline,C,1,1551.8,-225.0,0.0,False,False,0.00048000000000000007,0.0006681957186544341,0.0018419273861053573,0.0029901231047597915,25.59110310294112,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.002751229147839443,0.002751229147839443
uniform_baseline,Uniform baseline,C,2,1551.2,-150.0,0.0,False,False,0.00048000000000000007,0.0006330275229357797,0.0018419273861053573,0.0029549549090411367,25.57395012900149,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.002758791981205782,0.002758791981205782
uniform_baseline,Uniform baseline,C,3,1550.6,-75.0,0.0,False,False,0.00048000000000000007,0.0005978593272171253,0.0018419273861053573,0.0029197867133224824,25.678047091789004,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.002723389378461123,0.002723389378461123
uniform_baseline,Uniform baseline,C,4,1550.0,0.0,0.0,False,False,0.00048000000000000007,0.0005626911314984709,0.0018419273861053573,0.002884618517603828,25.680028039233797,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0026952882957726894,0.0026952882957726894
uniform_baseline,Uniform baseline,C,5,1549.4,75.0,0.0,False,False,0.00048000000000000007,0.0005978593272171253,0.0018419273861053573,0.0029197867133224824,25.66590508206083,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.00271509929726333,0.00271509929726333
uniform_baseline,Uniform baseline,C,6,1548.8,150.0,0.0,False,False,0.00048000000000000007,0.0006330275229357797,0.0018419273861053573,0.0029549549090411367,25.575044053557882,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.002754588374666514,0.002754588374666514
uniform_baseline,Uniform baseline,C,7,1548.2,225.0,0.0,False,False,0.00048000000000000007,0.0006681957186544341,0.0018419273861053573,0.0029901231047597915,25.526002612935784,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.002772049026227653,0.002772049026227653
uniform_baseline,Uniform baseline,C,8,1547.6,300.0,0.0,False,False,0.00048000000000000007,0.0007033639143730886,0.0018419273861053573,0.003025291300478446,25.538869174244148,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.002825486791048081,0.002825486791048081
uniform_baseline,Uniform baseline,L,0,1607.4,-300.0,0.0,False,False,0.000533631229095164,0.0006388888888888888,0.0018419273861053573,0.00301444750408941,25.533947770704724,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0027997939056475544,0.0027997939056475544
uniform_baseline,Uniform baseline,L,1,1606.8,-225.0,0.0,False,False,0.000533631229095164,0.0006069444444444443,0.0018419273861053573,0.0029825030596449652,25.501284575117932,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0027784794023344305,0.0027784794023344305
uniform_baseline,Uniform baseline,L,2,1606.2,-150.0,0.0,False,False,0.000533631229095164,0.000575,0.0018419273861053573,0.0029505586152005214,25.624338719403976,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.002759469202102987,0.002759469202102987
uniform_baseline,Uniform baseline,L,3,1605.6,-75.0,0.0,False,False,0.000533631229095164,0.0005430555555555555,0.0018419273861053573,0.0029186141707560767,25.625827906899158,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0027554201969139155,0.0027554201969139155
uniform_baseline,Uniform baseline,L,4,1605.0,0.0,0.0,False,False,0.000533631229095164,0.0005111111111111111,0.0018419273861053573,0.002886669726311632,25.596240327120157,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.00276433258168685,0.00276433258168685
uniform_baseline,Uniform baseline,L,5,1604.4,75.0,0.0,False,False,0.000533631229095164,0.0005430555555555555,0.0018419273861053573,0.0029186141707560767,25.656610862098916,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.00274266451005498,0.00274266451005498
uniform_baseline,Uniform baseline,L,6,1603.8,150.0,0.0,False,False,0.000533631229095164,0.000575,0.0018419273861053573,0.0029505586152005214,25.474580908849735,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.0028090348537988087,0.0028090348537988087
uniform_baseline,Uniform baseline,L,7,1603.2,225.0,0.0,False,False,0.000533631229095164,0.0006069444444444443,0.0018419273861053573,0.0029825030596449652,25.524162201818534,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.002777521531517311,0.002777521531517311
uniform_baseline,Uniform baseline,L,8,1602.6,300.0,0.0,False,False,0.000533631229095164,0.0006388888888888888,0.0018419273861053573,0.00301444750408941,25.467667333669546,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.00285118009778348,0.00285118009778348
