band,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,n_seeds,gmi_mean,gmi_std,gmi_ci95,ngmi_mean,ngmi_std,ngmi_ci95,ber_mean,ber_std,ber_ci95,gsnr_db_mean,gsnr_db_std,gsnr_db_ci95,rate_tbps_mean,rate_tbps_std,rate_tbps_ci95,train_time_s_mean,train_time_s_std,train_time_s_ci95,inference_time_s_mean,inference_time_s_std,inference_time_s_ci95,parameter_count_mean,parameter_count_std,parameter_count_ci95
C,10,2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.6588942245774887,0.01568543143125578,0.013748886847186299,0.9147235561443722,0.003921357857813945,0.0034372217117965747,0.020402018229166666,0.0007898493202181596,0.000692333454620003,12.971646867806871,0.10238381179457964,0.08974336788354412,0.39028205062159876,0.0016731126860006355,0.001466547930366555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C,10,2.0,0.0,False,evidence,Linear EQ,linear,5,3.634779596230852,0.014539859083303103,0.012744748411065137,0.908694899057713,0.0036349647708257757,0.0031861871027662842,0.021923828125000003,0.0008124785787252801,0.0007121688742585191,12.801632835977662,0.10683189593128053,0.09364228553527038,0.3877098235979576,0.0015509183022189886,0.0013594398305136067,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
C,10,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7310491979066662,0.010312310437814614,0.009039138640461365,0.9327622994766666,0.0025780776094536536,0.0022597846601153412,0.014949544270833334,0.00029566897989233347,0.0002591652876478922,13.987300126300482,0.1297904050824697,0.11376630608792149,0.3979785811100444,0.0010999797800335703,0.000964174788315889,1.7579870000015945,0.38405975859131203,0.33664322123187435,0.008029520002310164,0.0019583626793827713,0.0017165805736738128,7538.0,0.0,0.0
C,10,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.641361346327618,0.017661760996660697,0.015481216090827999,0.9103403365819045,0.004415440249165174,0.0038703040227069997,0.020182291666666668,0.0007227506375460456,0.0006335188660830336,14.03465226210501,0.11865475886411152,0.10400548181620763,0.3884118769416126,0.0018839211729771608,0.001651329716355004,0.006438340000750031,0.002011089837757173,0.0017627979657449519,0.0,0.0,0.0,60.0,0.0,0.0
C,10,2.0,0.0,False,evidence,Raw,raw,5,3.6341575058556996,0.015050400032389794,0.013192257283907537,0.9085393764639249,0.0037626000080974486,0.0032980643209768843,0.021842447916666667,0.0007091060612232153,0.0006215588676116769,12.802922489282782,0.10659457522928621,0.09343426476819648,0.38764346729127463,0.0016053760034549257,0.001407174110283483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,10,4.0,0.0,False,evidence,DBP-like,dbp_like,5,3.2291313906982837,0.01767005116375392,0.015488482742676786,0.8072828476745709,0.00441751279093848,0.0038721206856691965,0.046557617187500004,0.0012326482614271326,0.001080463839520016,11.005996674943958,0.06692938971449583,0.058666196716921665,0.34444068167448355,0.0018848054574670888,0.0016521048258855277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C,10,4.0,0.0,False,evidence,Linear EQ,linear,5,3.1947353126048994,0.01841901760535437,0.016144980774180404,0.7986838281512249,0.0046047544013385925,0.004036245193545101,0.04864095052083333,0.0014292598193536407,0.0012528014685248535,10.840197787539644,0.0700445441440164,0.06139674996633015,0.3407717666778559,0.001964695211237782,0.0017221312825792274,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
C,10,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.530105013523324,0.028786053205457827,0.025232088134361133,0.882526253380831,0.007196513301364457,0.006308022033590283,0.02509765625,0.0014516162582679244,0.0012723977512465402,12.953661152509302,0.14996144012739732,0.13144699785842104,0.3765445347758211,0.0030705123419155008,0.0026914227343318533,2.084837300000072,0.5831516115343326,0.5111549246750927,0.007333920001110527,0.0015664335984498761,0.0013730395872824245,7538.0,0.0,0.0
C,10,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.289293546636661,0.01381968141493835,0.012113484851907509,0.8223233866591653,0.0034549203537345874,0.003028371212976877,0.040999348958333334,0.0011282244027098541,0.000988932291666666,12.12061536661478,0.09546561759456279,0.08367930329853339,0.3508579783079105,0.0014740993509267566,0.0012921050508701338,0.008861079999769572,0.004957250507987337,0.0043452216540031795,0.0,0.0,0.0,60.0,0.0,0.0
C,10,4.0,0.0,False,evidence,Raw,raw,5,3.194672834074956,0.017995047725823617,0.015773354789531485,0.798668208518739,0.004498761931455904,0.003943338697382871,0.048600260416666666,0.0012762689712381375,0.001118699077486782,10.840851950154796,0.07017269488606913,0.06150907904440415,0.3407651023013286,0.0019194717574211803,0.0016824911775500202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,10,4.0,0.0,False,evidence,Uniform + Memory neural,uniform_memory_neural,5,3.526092096701082,0.03553084269317464,0.03114415678743776,0.8815230241752705,0.00888271067329366,0.00778603919685944,0.026171875,0.001926108104934647,0.00168830819262169,12.808628816249666,0.22581311041717664,0.19793391832056134,0.3761164903147821,0.0037899565539386377,0.0033220433906600354,2.1168921999982557,0.35285817483548115,0.3092938272166674,0.008250219999172258,0.001127908836990209,0.000988655686117672,7538.0,0.0,0.0
C,10,4.0,0.0,False,evidence,Uniform raw,uniform_raw,5,3.1818238918608097,0.009888769793902281,0.008667888897420737,0.7954559729652024,0.0024721924484755703,0.0021669722243551843,0.04864095052083333,0.0008171521216652891,0.0007162654152646918,10.75651511849969,0.06838714195559925,0.059943972894261954,0.33939454846515293,0.0010548021113495833,0.0009245748157248845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,10,4.0,0.08,True,evidence,PCS + Memory neural,pcs_memory_neural,5,3.527372983217815,0.01214239781975633,0.010643280958449592,0.8818432458044537,0.0030355994549390824,0.002660820239612398,0.025927734375,0.0005699520278285528,0.0004995849794302904,12.614681011665798,0.11421709449280266,0.10011569749154205,0.37625311820990026,0.0012951891007740247,0.0011352833022346374,2.164064640000288,0.3607758960292878,0.3162340158406345,0.010147299998789095,0.0023253441464591456,0.0020382540123650393,7538.0,0.0,0.0
C,10,4.0,0.08,True,evidence,PCS raw,pcs_raw,5,3.19879499675237,0.028789364965246207,0.025234991019805822,0.7996987491880925,0.007197341241311552,0.0063087477549514555,0.04654134114583334,0.0021706177924814218,0.0019026303833663244,10.677143387207076,0.1450782186140619,0.12716666547924216,0.3412047996535861,0.0030708655962929437,0.0026917323754459673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,10,4.0,0.16,True,evidence,PCS + Memory neural,pcs_memory_neural,5,3.5360444783468994,0.022755523862229086,0.019946096102068614,0.8840111195867248,0.005688880965557272,0.0049865240255171535,0.02537434895833333,0.0015602413382876312,0.0013676118319368242,12.598282174759804,0.22499641181422347,0.19721805043197504,0.3771780776903359,0.0024272558786377564,0.002127583584220641,2.017170300001453,0.3796163844527123,0.33274843207551186,0.010402100002102089,0.001840164258440724,0.0016129750896824683,7538.0,0.0,0.0
C,10,4.0,0.16,True,evidence,PCS raw,pcs_raw,5,3.1873462863696,0.023488378788174984,0.020588471767436372,0.7968365715924,0.005872094697043746,0.005147117941859093,0.048193359374999994,0.0011539788149514934,0.0010115070293318664,10.541475790354816,0.13465805238151307,0.11803298706637394,0.33998360387942395,0.0025054270707386673,0.002196103655193215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,10,4.0,0.24,True,evidence,PCS + Memory neural,pcs_memory_neural,5,3.55226553820449,0.01484174283726203,0.013009361188365891,0.8880663845511225,0.0037104357093155076,0.0032523402970914728,0.024796549479166666,0.0009073984462125435,0.000795369806496302,12.5828619200162,0.1454092330110244,0.12745681239095272,0.3789083240751456,0.0015831192359745956,0.0013876651934256767,2.083302740000363,0.26999010467946755,0.23665676110770478,0.006980559999647085,0.0012378900593700054,0.0010850584779976524,7538.0,0.0,0.0
C,10,4.0,0.24,True,evidence,PCS raw,pcs_raw,5,3.2159409223700193,0.025328063665625695,0.02220102666115437,0.8039852305925048,0.006332015916406424,0.005550256665288592,0.04586588541666667,0.0020266368027837506,0.001776425481437102,10.498052050431207,0.12680305289117833,0.11114777643951697,0.3430336983861354,0.0027016601243333854,0.002368109510523113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,10,4.0,0.32,True,evidence,PCS + Memory neural,pcs_memory_neural,5,3.535429639423622,0.026598517841368585,0.02331462884566412,0.8838574098559056,0.006649629460342146,0.00582865721141603,0.0255859375,0.001523136641744388,0.0013350881314247885,12.488878880976085,0.18997881234259598,0.1665237711636265,0.377112494871853,0.00283717523641265,0.0024868937435375067,2.0583104600023945,0.3516795244249623,0.30826069458033317,0.00893380000052275,0.0023301939075939886,0.0020425050154293206,7538.0,0.0,0.0
C,10,4.0,0.32,True,evidence,PCS raw,pcs_raw,5,3.17424267790847,0.02057375033752479,0.01803368728827135,0.7935606694771175,0.005143437584381198,0.004508421822067838,0.04796549479166666,0.001052214938452635,0.0009223070586937727,10.255447280543773,0.1152056578898786,0.10098221151426658,0.3385858856435702,0.002194533369335969,0.001923593310748937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,10,6.0,0.0,False,evidence,DBP-like,dbp_like,5,2.3072139648668584,0.031479251239778246,0.02759278029595196,0.5768034912167146,0.007869812809944561,0.00689819507398799,0.11900227864583335,0.003481513414018549,0.003051681058062555,7.410944945941145,0.1089186132412746,0.09547137390321948,0.24610282291913155,0.0033577867989096843,0.00294322989823488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C,10,6.0,0.0,False,evidence,Linear EQ,linear,5,2.28244545986872,0.029712217397965285,0.026043906842728098,0.57061136496718,0.007428054349491321,0.006510976710682024,0.12084147135416665,0.0031932529816708776,0.0027990096486570286,7.315912200711222,0.10784527642765711,0.0945305527046428,0.24346084905266346,0.0031693031891163034,0.002778016729891003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
C,10,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,2.816157101654871,0.0476983215759133,0.04180942226690371,0.7040392754137178,0.011924580393978325,0.010452355566725928,0.06951497395833334,0.0031521833469066044,0.0027630105265605796,9.27219392022781,0.23076064542434407,0.2022706239626192,0.3003900908431863,0.0050878209680974345,0.004459671708469744,1.5855399400010355,0.37818362212417944,0.3314925605223294,0.007449660000565928,0.0015006553520438362,0.001315382412163807,7538.0,0.0,0.0
C,10,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,2.4669141121460187,0.02961568361156653,0.02595929124819098,0.6167285280365047,0.007403920902891633,0.006489822812047745,0.09768880208333333,0.0022973518943346797,0.002013717721556341,8.09073030738756,0.13378282948475395,0.11726582037246781,0.2631375052955753,0.0031590062519004183,0.0027689910664736943,0.007469599999603815,0.0025026093446105196,0.002193633809344725,0.0,0.0,0.0,60.0,0.0,0.0
C,10,6.0,0.0,False,evidence,Raw,raw,5,2.283946710553189,0.03164479220574946,0.027737883350317225,0.5709866776382972,0.007911198051437364,0.006934470837579306,0.12060546875,0.003492126107772627,0.003060983494288689,7.317818783381628,0.10819129765452364,0.09483385368273593,0.24362098245900682,0.003375444501946613,0.0029587075573671746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,6,-2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.85690822448469,0.0070515120112379925,0.0061809227989034895,0.9642270561211725,0.0017628780028094981,0.0015452306997258724,0.009025065104166665,0.0006200402880468893,0.0005434892752816667,14.265848148668207,0.06783627554685062,0.05946111719756056,0.4114035439450337,0.0007521612811987348,0.0006592984318830524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,6,-2.0,0.0,False,evidence,Linear EQ,linear,5,3.8555303650628026,0.006730886082671568,0.00589988178122707,0.9638825912657006,0.001682721520667892,0.0014749704453067675,0.009122721354166667,0.0006925690016050279,0.0006070634957456173,14.250458948925887,0.06368492267091345,0.05582229596372014,0.4112565722733656,0.0007179611821516462,0.0006293207233308983,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,6,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7989577866052615,0.013066036602361891,0.011452886047437577,0.9497394466513154,0.0032665091505904727,0.0028632215118593943,0.0119384765625,0.000775037008516219,0.0006793498909591768,14.420110105668428,0.1420202680166429,0.12448625359943746,0.40522216390456134,0.0013937105709185913,0.0012216411783933323,1.6680696000010358,0.3157326006065181,0.27675182660623454,0.006597100001818035,0.0018509712832857966,0.001622447864620208,7538.0,0.0,0.0
L,6,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.8144736008204347,0.010702851407448276,0.009381462893652388,0.9536184002051087,0.002675712851862069,0.002345365723413097,0.011181640625,0.0001662826883276574,0.00014575320267616468,15.107595518685207,0.03856779132030019,0.033806159628613296,0.4068771840875131,0.001141637483461143,0.0010006893753229157,0.008066399997915141,0.0031489156032036537,0.002760146222915865,0.0,0.0,0.0,60.0,0.0,0.0
L,6,-2.0,0.0,False,evidence,Raw,raw,5,3.8554716940102964,0.007131373797507527,0.0062509247410015584,0.9638679235025741,0.0017828434493768817,0.0015627311852503896,0.009130859375000001,0.0007367044213057725,0.0006457498968228258,14.250798837210018,0.06377463781160876,0.05590093475177676,0.41125031402776485,0.0007606798717341339,0.0006667653057068309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,6,0.0,0.0,False,evidence,DBP-like,dbp_like,5,3.8426909899451926,0.004855193599139886,0.00425576482918667,0.9606727474862982,0.0012137983997849715,0.0010639412072966676,0.009749348958333334,0.0005642589336246359,0.0004945947623385213,14.190159669879673,0.0394218921979247,0.03455481205644146,0.40988703892748724,0.0005178873172415759,0.00045394824844656765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,6,0.0,0.0,False,evidence,Linear EQ,linear,5,3.8378147111672307,0.005772012421108743,0.005059391959104338,0.9594536777918077,0.0014430031052771858,0.0012648479897760846,0.010164388020833333,0.0005920375199012632,0.0005189437667740068,14.132523001454718,0.04107570504813117,0.0360044429348502,0.40936690252450453,0.0006156813249182562,0.0005396684756377875,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,6,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7983178783815723,0.012423046659386608,0.010889280512671731,0.9495794695953931,0.003105761664846652,0.0027223201281679327,0.012068684895833334,0.0007840635710674685,0.0006872620218865339,14.417536928498162,0.11054317617548878,0.09689536609983422,0.40515390702736764,0.001325124977001242,0.001161523254684988,1.681211660002009,0.325469963908819,0.28528700186233275,0.00824334000062663,0.0013497341757342097,0.0011830941684505651,7538.0,0.0,0.0
L,6,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.8019730103809612,0.00263318873995714,0.002308091695891423,0.9504932525952403,0.000658297184989285,0.0005770229239728558,0.01201171875,0.0005604314090723024,0.0004912397891453709,15.016675361911458,0.04790042715548255,0.04198657561820686,0.4055437877739692,0.0002808734655954398,0.0002461964475617619,0.007131299997854512,0.0022731956374966444,0.001992543828866599,0.0,0.0,0.0,60.0,0.0,0.0
L,6,0.0,0.0,False,evidence,Raw,raw,5,3.8381295114563074,0.005570979853145132,0.00488317914394241,0.9595323778640769,0.001392744963286283,0.0012207947859856024,0.01015625,0.0006392362267791501,0.0005603152574493912,14.13310214900287,0.04115445314210815,0.03607346868261279,0.4094004812220061,0.0005942378510021485,0.0005208724420205246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,6,2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.8180478842983563,0.010361352283792612,0.009082125713790124,0.9545119710745891,0.002590338070948153,0.002270531428447531,0.011442057291666667,0.0006003686637670256,0.0005262463363475634,13.903284910149367,0.04715870938923225,0.04133643133078851,0.4072584409918246,0.0011052109102712016,0.0009687600761376043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,6,2.0,0.0,False,evidence,Linear EQ,linear,5,3.8071243392493663,0.011704051415648509,0.010259053394396742,0.9517810848123416,0.002926012853912127,0.0025647633485991854,0.012101236979166667,0.0010035700913470827,0.0008796679702195981,13.778316918338732,0.04805591778902849,0.04212286916778437,0.4060932628532658,0.0012484321510024996,0.0010942990287356456,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,6,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7861350419109536,0.01114464946024775,0.009768715961179961,0.9465337604777384,0.0027861623650619373,0.0024421789902949903,0.012760416666666666,0.0005794590859022755,0.0005079182832528921,14.21570004843906,0.12397550102463605,0.10866931795158695,0.40385440447050175,0.0011887626090930769,0.0010419963691925148,1.557764839999436,0.18705864531602384,0.16396413190861556,0.007812899997225032,0.0030825885755544863,0.0027020080198287984,7538.0,0.0,0.0
L,6,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.7751700605862695,0.0075175428880127175,0.0065894168731756774,0.9437925151465674,0.0018793857220031794,0.0016473542182939194,0.013492838541666668,0.0005364307779191728,0.0004702023083829425,14.807555351961264,0.04029217406618142,0.03531764774790842,0.4026848064625354,0.0008018712413880278,0.0007028711331387431,0.005478960000618827,0.0014578792182972148,0.0012778874777579564,0.0,0.0,0.0,60.0,0.0,0.0
L,6,2.0,0.0,False,evidence,Raw,raw,5,3.8069246288005045,0.01154425177014508,0.010118982829307337,0.9517311572001261,0.00288606294253627,0.002529745707326834,0.012003580729166668,0.000945114717556717,0.0008284295759569945,13.778978394176931,0.04802332277127996,0.04209429837502226,0.4060719604053872,0.0012313868554821577,0.001079358168459463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,6,4.0,0.0,False,evidence,DBP-like,dbp_like,5,3.7071981813306794,0.01846494530397652,0.01618523817699875,0.9267995453326698,0.00461623632599413,0.0040463095442496875,0.01849772135416667,0.0011646898187986643,0.0010208956381540044,13.186581583959434,0.034295953624079535,0.030061728793395866,0.39543447267527243,0.0019695941657574883,0.001726425405546527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,6,4.0,0.0,False,evidence,Linear EQ,linear,5,3.6844215055910112,0.01865843009268808,0.01635483507194587,0.9211053763977528,0.00466460752317202,0.004088708767986468,0.01983235677083333,0.0013506417981990532,0.0011838897346180492,13.000513555266759,0.03663030966642397,0.03210788208078872,0.3930049605963745,0.0019902325432200802,0.0017445157410075757,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,6,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.730864292542664,0.017417268107370043,0.015266908624404059,0.932716073135666,0.004354317026842511,0.0038167271561010147,0.0156005859375,0.001338017837404248,0.0011728243451009184,13.91928059404547,0.13542550960744146,0.11870569298495766,0.39795885787121754,0.0018578419314528101,0.0016284702532697712,1.5796280799986562,0.2724643152284417,0.23882550227514093,0.006364180000673514,0.0016924709116430134,0.0014835161632829287,7538.0,0.0,0.0
L,6,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.693818742720331,0.021138086038062245,0.01852834933977578,0.9234546856800827,0.005284521509515561,0.004632087334943945,0.018147786458333332,0.001162697921730921,0.0010191496633929233,14.251747703397953,0.033752313951782284,0.029585207610487097,0.3940073325568353,0.002254729177393319,0.001976357262909428,0.008104200001980644,0.0030141088713839925,0.0026419829125759126,0.0,0.0,0.0,60.0,0.0,0.0
L,6,4.0,0.0,False,evidence,Raw,raw,5,3.6843768641750394,0.018874737974755425,0.016544437290267538,0.9210942160437599,0.004718684493688856,0.0041361093225668845,0.019873046875,0.0012668287416132424,0.0011104243513823087,13.001016576462456,0.036623158141923205,0.03210161349317754,0.3930001988453376,0.002013305383973906,0.0017647399776285317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,6,6.0,0.0,False,evidence,DBP-like,dbp_like,5,3.3894848189160856,0.03224878200203691,0.0282673037492655,0.8473712047290214,0.008062195500509227,0.007066825937316375,0.03802083333333334,0.001502671829189943,0.0013171499323135249,11.631864322991182,0.11288577535521699,0.09894874481571797,0.36154504735104914,0.0034398700802172727,0.0030151790665883227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,6,6.0,0.0,False,evidence,Linear EQ,linear,5,3.3528107360551487,0.031288058441492114,0.027425192419191696,0.8382026840137872,0.007822014610373029,0.006856298104797924,0.04029134114583333,0.0010010096433388644,0.0008774236385862998,11.42194131607439,0.11146381202842985,0.09770233900491652,0.35763314517921585,0.003337392900425833,0.0029253538580471207,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,6,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.528191155714113,0.025091848509755578,0.021993974947984586,0.8820477889285282,0.0062729621274388945,0.0054984937369961465,0.027205403645833338,0.0022805705343238026,0.0019990082109545677,12.754306025831506,0.22048173085581138,0.19326075809223958,0.37634038994283864,0.0026764638410406013,0.0023460239944516946,1.3642044399995938,0.1693857820485188,0.14847318424832104,0.006657439998525661,0.0025224041357688413,0.0022109847088078493,7538.0,0.0,0.0
L,6,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.435393364449785,0.031349649396884276,0.02747917927190966,0.8588483411124462,0.007837412349221069,0.006869794817977415,0.032210286458333334,0.001370719102546719,0.0012014882678099716,12.885944785680039,0.14121799780143823,0.12378303275032924,0.3664419588746438,0.003343962602334315,0.002931112455670357,0.00558302000281401,0.0030559411809999207,0.00267865054865507,0.0,0.0,0.0,60.0,0.0,0.0
L,6,6.0,0.0,False,evidence,Raw,raw,5,3.3518730092531315,0.03174034519361545,0.027821639237035286,0.8379682523132829,0.007935086298403863,0.0069554098092588215,0.04037272135416667,0.0013018925844981678,0.0011411591647895905,11.422987289580943,0.11118163681744407,0.09745500152721133,0.3575331209870007,0.003385636820652292,0.002967641518617077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,8,-2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.839278201121431,0.004090523526632772,0.0035855019582923153,0.9598195502803577,0.001022630881658193,0.0008963754895730788,0.010245768229166665,0.00041436033913089113,0.00036320285110680317,14.093619066212952,0.03085032273169774,0.027041500152306195,0.4095230081196193,0.00043632250950751463,0.00038245354221786354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,8,-2.0,0.0,False,evidence,Linear EQ,linear,5,3.8355073029453015,0.003580190628768232,0.0031381754503867244,0.9588768257363254,0.000895047657192058,0.0007845438625966811,0.010489908854166669,0.00041734639990097927,0.00036582024877461326,14.058365525564744,0.03606226192710623,0.031609966283833536,0.40912077898083216,0.00038188700040194575,0.0003347387147079182,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,8,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7903364720057744,0.01284191791278751,0.011256437354470314,0.9475841180014436,0.0032104794781968775,0.0028141093386175784,0.01258951822916667,0.0009839940755333226,0.0008625088358010322,14.240984377891639,0.09902065455818762,0.08679543058930371,0.4043025570139493,0.0013698045773640193,0.0012006866511435161,1.5184058000028018,0.3392952332930998,0.29740538478532824,0.006691520000458695,0.0015558027255719988,0.0013637212163517083,7538.0,0.0,0.0
L,8,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.7929244521074295,0.012292821899742375,0.010775133478023845,0.9482311130268574,0.0030732054749355938,0.0026937833695059614,0.012093098958333333,0.0006126529960975065,0.0005370140283900317,14.921817033331587,0.024640586955004002,0.021598426755258332,0.4045786082247925,0.0013112343359725288,0.0011493475709892177,0.00747840000258293,0.003490969097222635,0.003059969329826426,0.0,0.0,0.0,60.0,0.0,0.0
L,8,-2.0,0.0,False,evidence,Raw,raw,5,3.835532531218189,0.003736651866582751,0.003275319772116758,0.9588831328045473,0.0009341629666456877,0.0008188299430291895,0.0104736328125,0.00048539047716297687,0.0004254635122064504,14.058629088638146,0.035777033961245576,0.031359952948500164,0.4091234699966068,0.0003985761991021674,0.00034936744235912725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,8,0.0,0.0,False,evidence,DBP-like,dbp_like,5,3.8155597769041485,0.013468598191550732,0.011805746838231762,0.9538899442260371,0.003367149547887683,0.0029514367095579406,0.011612955729166666,0.0005418052007122108,0.0004749131976673249,13.96053551655736,0.08015569062282761,0.07025956062230532,0.4069930428697758,0.0014366504737653972,0.0012592796627447088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,8,0.0,0.0,False,evidence,Linear EQ,linear,5,3.808122817229612,0.01373128573532492,0.012036002622482604,0.952030704307403,0.00343282143383123,0.003009000655620651,0.012125651041666666,0.000754689005167294,0.0006615140796308976,13.876984901057288,0.0815174826518666,0.07145322396517954,0.4061997671711586,0.0014646704784346337,0.0012838402797314564,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,8,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7820412609279,0.012786458276792366,0.01120782484016204,0.945510315231975,0.0031966145691980914,0.00280195621004051,0.0128662109375,0.0008306164959083987,0.0007280674596488713,14.23103666600801,0.08467120552400308,0.0742175839451024,0.4034177344989761,0.0013638888828578547,0.001195501316283953,1.5050425399997038,0.263586090069387,0.23104339480486435,0.007282139999733772,0.0026190101759577754,0.0022956636365844664,7538.0,0.0,0.0
L,8,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.7777343705633952,0.016442334949838752,0.014412342033410738,0.9444335926408488,0.004110583737459688,0.0036030855083526844,0.013411458333333334,0.0009484373625787156,0.0008313420027296363,14.807961337345272,0.09868951351026263,0.0865051726631298,0.4029583328600955,0.001753849061316137,0.001537316483563815,0.006768960000772495,0.0024532531715108124,0.0021503712161459296,0.0,0.0,0.0,60.0,0.0,0.0
L,8,0.0,0.0,False,evidence,Raw,raw,5,3.8081409960273405,0.01387925096505433,0.012165699864779287,0.9520352490068351,0.0034698127412635827,0.0030414249661948217,0.012101236979166666,0.0007642810469969986,0.0006699218750000002,13.87738035569392,0.08172514451068165,0.07163524760997615,0.4062017062429163,0.001480453436272452,0.0012976746522431154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,8,2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.729835179565582,0.014747913572002948,0.012927116211129809,0.9324587948913955,0.003686978393000737,0.003231779052782452,0.017415364583333336,0.0011747395860393912,0.0010297046475356642,13.34077883708876,0.04472697678962132,0.03920492372762224,0.39784908582032874,0.0015731107810136545,0.0013788923958538524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,8,2.0,0.0,False,evidence,Linear EQ,linear,5,3.7126187605578975,0.014665988904990232,0.012855306074335817,0.9281546901394744,0.003666497226247558,0.0032138265185839543,0.018367513020833337,0.000875357539682608,0.0007672847136321342,13.194729182381579,0.035280805310002175,0.03092498935784736,0.3960126677928424,0.0015643721498656152,0.0013712326479291455,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,8,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.738189887839303,0.011700897393140635,0.010256288771774516,0.9345474719598258,0.0029252243482851587,0.002564072192943629,0.015364583333333334,0.0005773121385949367,0.0005060364009645509,13.987946553625878,0.11632261002525547,0.10196126322797455,0.398740254702859,0.0012480957219350134,0.001094004135655959,1.5948316999973031,0.33981663465438533,0.29786241322918716,0.006370159999642055,0.0017143989576813119,0.0015027369430926378,7538.0,0.0,0.0
