scenario_group,spans,launch_power_dbm,pcs_nu,n_pairs,gmi_gain_mean,gmi_gain_std,gmi_gain_ci95,ngmi_gain_mean,ngmi_gain_std,ngmi_gain_ci95,symbol_entropy_delta_mean,symbol_entropy_delta_std,symbol_entropy_delta_ci95,ber_delta_mean,ber_delta_std,ber_delta_ci95,gsnr_delta_mean,gsnr_delta_std,gsnr_delta_ci95,aggregate_air_gain_mean,aggregate_air_gain_std,aggregate_air_gain_ci95,air_gain_mean,air_gain_std,air_gain_ci95,aggregate_rate_gain_mean,aggregate_rate_gain_std,aggregate_rate_gain_ci95,rate_gain_mean,rate_gain_std,rate_gain_ci95
C,12,-2.0,0.16,7,0.02106790959710222,0.015398696715134885,0.011407514166371155,0.006741277068630861,0.0038496741787837213,0.002851878541592789,-0.005897198677421223,0.0,0.0,-0.0013820103236607143,0.0010157837935731657,0.0007525031650092226,-9.298841818302808e-05,0.10468867980516713,0.07755445931747978,0.00269669242842911,0.001971033179537283,0.001460161813295521,0.00269669242842911,0.001971033179537283,0.001460161813295521,0.00269669242842911,0.001971033179537283,0.001460161813295521,0.00269669242842911,0.001971033179537283,0.001460161813295521
C,12,-2.0,0.2,7,0.02713420804065,0.015196536147418546,0.011257751521988458,0.009084498430747703,0.003799134036854637,0.0028144378804971144,-0.009203785682340815,0.0,0.0,-0.002110072544642857,0.0011409695721342973,0.0008452420875805542,0.013591497972403539,0.08748382500317721,0.06480892451574836,0.003473178629203203,0.0019451566268695888,0.0014409921948145335,0.003473178629203203,0.0019451566268695888,0.0014409921948145335,0.003473178629203203,0.0019451566268695888,0.0014409921948145335,0.003473178629203203,0.0019451566268695888,0.0014409921948145335
C,12,-2.0,0.24,7,0.020872463964572447,0.014206680321139541,0.010524456063948529,0.008526831007504985,0.003551670080284885,0.0026311140159871317,-0.013234860065447496,0.0,0.0,-0.002105712890625,0.0008977218210005782,0.0006650416317673999,-0.0004419920600268666,0.09934034601031459,0.07359235819555197,0.0026716753874652744,0.0018184550811058727,0.00134713037618542,0.0026716753874652744,0.0018184550811058727,0.00134713037618542,0.0026716753874652744,0.0018184550811058727,0.00134713037618542,0.0026716753874652744,0.0018184550811058727,0.00134713037618542
C,12,-2.0,0.28,7,0.016015523474533833,0.01750090919605571,0.012964854966080287,0.00849995352197197,0.004375227299013927,0.0032412137415200716,-0.017984290613354048,0.0,0.0,-0.001988002232142857,0.0010178772960984567,0.0007540540533835041,-0.05837634666407,0.10026063464004474,0.07427411755317856,0.0020499870047403423,0.002240116377095141,0.0016595014356582843,0.0020499870047403423,0.002240116377095141,0.0016595014356582843,0.0020499870047403423,0.002240116377095141,0.0016595014356582843,0.0020499870047403423,0.002240116377095141,0.0016595014356582843
C,12,-2.0,0.32,7,0.01865736338470945,0.01664885849937292,0.01233364697668453,0.010525560985334383,0.00416221462484323,0.0030834117441711326,-0.023444880556628078,0.0,0.0,-0.0024544852120535715,0.0009361250952832831,0.0006934911754865391,-0.05641420804970311,0.09741743716839722,0.072167847390475,0.002388142513242819,0.002131053887919739,0.0015787068130156238,0.002388142513242819,0.002131053887919739,0.0015787068130156238,0.002388142513242819,0.002131053887919739,0.0015787068130156238,0.002388142513242819,0.002131053887919739,0.0015787068130156238
C,12,-2.0,0.36,7,0.01310898576681842,0.015148258007819338,0.011221986575669154,0.010679344355245899,0.0037870645019548337,0.002805496643917288,-0.029608391654165178,0.0,0.0,-0.0023411342075892855,0.0009533531011312904,0.0007062538608231693,-0.06100818810725934,0.11607402378933177,0.08598884017392676,0.001677950178152738,0.0019389770250008837,0.001436414281685658,0.001677950178152738,0.0019389770250008837,0.001436414281685658,0.001677950178152738,0.0019389770250008837,0.001436414281685658,0.001677950178152738,0.0019389770250008837,0.001436414281685658
C,12,0.0,0.12,7,0.002251431188653452,0.015962251313522174,0.011825001255282257,0.0013928938168551452,0.003990562828380543,0.0029562503138205643,-0.003320144078767129,0.0,0.0,-0.0005405970982142857,0.0011700237122796678,0.0008667656958073653,-0.12507816916696488,0.06490787596209147,0.04808442741903397,0.0002881831921476682,0.002043168168130842,0.0015136001606761314,0.0002881831921476682,0.002043168168130842,0.0015136001606761314,0.0002881831921476682,0.002043168168130842,0.0015136001606761314,0.0002881831921476682,0.002043168168130842,0.0015136001606761314
C,12,0.0,0.16,7,0.003188658777564119,0.018556615585017863,0.013746933203635134,0.0022714643637463355,0.004639153896254466,0.0034367333009087835,-0.005897198677421223,0.0,0.0,-0.0007716587611607143,0.0012577431836529403,0.0009317491895970493,-0.137082409783496,0.07472625316406427,0.055357983038334904,0.0004081483235282172,0.0023752467948822634,0.0017596074500652802,0.0004081483235282172,0.0023752467948822634,0.0017596074500652802,0.0004081483235282172,0.0023752467948822634,0.0017596074500652802,0.0004081483235282172,0.0023752467948822634,0.0017596074500652802
C,12,0.0,0.2,7,0.014018915702570365,0.019394446549652486,0.014367607068112253,0.005805675346227794,0.0048486116374131215,0.0035919017670280632,-0.009203785682340815,0.0,0.0,-0.0014474051339285715,0.0014326864994682143,0.0010613490116075186,-0.12160769841771797,0.07116238060241457,0.05271782929764841,0.001794421209929025,0.002482489158355518,0.0018390537047183683,0.001794421209929025,0.002482489158355518,0.0018390537047183683,0.001794421209929025,0.002482489158355518,0.0018390537047183683,0.001794421209929025,0.002482489158355518,0.0018390537047183683
C,12,0.0,0.24,7,0.012616267106789283,0.018046843557856223,0.013369288801057184,0.006462781793059195,0.004511710889464056,0.003342322200264296,-0.013234860065447496,0.0,0.0,-0.0019400460379464285,0.0012549191706961627,0.000929657131521849,-0.1352150707246295,0.08263948205771299,0.061220185039969996,0.0016148821896690344,0.002309995975405581,0.001711268966535308,0.0016148821896690344,0.002309995975405581,0.001711268966535308,0.0016148821896690344,0.002309995975405581,0.001711268966535308,0.0016148821896690344,0.002309995975405581,0.001711268966535308
C,12,0.0,0.28,7,0.009955697156109,0.01696775262628507,0.012569887051907746,0.006984996942365762,0.004241938156571268,0.0031424717629769364,-0.017984290613354048,0.0,0.0,-0.0016435895647321428,0.001283121551975513,0.0009505497479504446,-0.15833237035043268,0.07663427563890118,0.056771465868350246,0.0012743292359819588,0.002171872336164487,0.0016089455426441896,0.0012743292359819588,0.002171872336164487,0.0016089455426441896,0.0012743292359819588,0.002171872336164487,0.0016089455426441896,0.0012743292359819588,0.002171872336164487,0.0016089455426441896
C,12,0.0,0.32,7,0.0038327585191558606,0.01948801594636926,0.014436924247243155,0.006819409768945984,0.004872003986592315,0.0036092310618107888,-0.023444880556628078,0.0,0.0,-0.0019356863839285715,0.001200684386843908,0.0008894794413867751,-0.20514250542259913,0.0792352316345344,0.058698281034281256,0.0004905930904519708,0.00249446604113526,0.0018479263036471196,0.0004905930904519708,0.00249446604113526,0.0018479263036471196,0.0004905930904519708,0.00249446604113526,0.0018479263036471196,0.0004905930904519708,0.00249446604113526,0.0018479263036471196
C,12,0.0,0.36,7,0.001995431784464406,0.013649994039033437,0.010112057094943037,0.007900955859657397,0.0034124985097583587,0.0025280142737357588,-0.029608391654165178,0.0,0.0,-0.0018877301897321428,0.0009065704593417685,0.0006715967947852554,-0.23443009617575225,0.06814913076409576,0.0504855825787652,0.0002554152684114646,0.0017471992369963083,0.0012943433081527296,0.0002554152684114646,0.0017471992369963083,0.0012943433081527296,0.0002554152684114646,0.0017471992369963083,0.0012943433081527296,0.0002554152684114646,0.0017471992369963083,0.0012943433081527296
C,12,2.0,0.12,7,0.00472570081015825,0.01465579382155599,0.010857164001060744,0.0020114612222313444,0.0036639484553889975,0.002714291000265186,-0.003320144078767129,0.0,0.0,-0.0010637555803571428,0.0010999641223729047,0.0008148648252897947,-0.13108400952233673,0.06435711029083756,0.04767641449992733,0.0006048897037002462,0.0018759416091591557,0.001389716992135767,0.0006048897037002462,0.0018759416091591557,0.001389716992135767,0.0006048897037002462,0.0018759416091591557,0.001389716992135767,0.0006048897037002462,0.0018759416091591557,0.001389716992135767
C,12,2.0,0.16,7,0.012826416913231498,0.028929193140878405,0.021431046190545543,0.00468090389766318,0.007232298285219601,0.005357761547636386,-0.005897198677421223,0.0,0.0,-0.0013994489397321428,0.0011167694361381016,0.0008273143759493887,-0.13085917644786096,0.14251428616151154,0.10557606064803095,0.0016417813648936241,0.00370293672203242,0.0027431739123898176,0.0016417813648936241,0.00370293672203242,0.0027431739123898176,0.0016417813648936241,0.00370293672203242,0.0027431739123898176,0.0016417813648936241,0.00370293672203242,0.0027431739123898176
C,12,2.0,0.2,7,0.01416887809759653,0.029667073149343998,0.021977675350491277,0.005843165944984336,0.007416768287335999,0.005494418837622819,-0.009203785682340815,0.0,0.0,-0.0019444056919642857,0.0013149398780228241,0.0009741210937499998,-0.20670223001187285,0.10248569931282618,0.07592246853023875,0.001813616396492341,0.0037973853631160254,0.002813142444862879,0.001813616396492341,0.0037973853631160254,0.002813142444862879,0.001813616396492341,0.0037973853631160254,0.002813142444862879,0.001813616396492341,0.0037973853631160254,0.002813142444862879
C,12,2.0,0.24,7,0.009587778893766987,0.023024858223032497,0.017057053672586073,0.005705659739803621,0.005756214555758124,0.004264263418146518,-0.013234860065447496,0.0,0.0,-0.002349853515625,0.0012954702927728957,0.000959697823153753,-0.26156549140810575,0.07276704128029038,0.05390657856349344,0.0012272356984021546,0.002947181852548158,0.002183302870091016,0.0012272356984021546,0.002947181852548158,0.002183302870091016,0.0012272356984021546,0.002947181852548158,0.002183302870091016,0.0012272356984021546,0.002947181852548158,0.002183302870091016
C,12,2.0,0.28,7,0.01837864270519291,0.016061040203090335,0.011898185088828457,0.00909073332963674,0.004015260050772584,0.0029745462722071143,-0.017984290613354048,0.0,0.0,-0.0027640206473214285,0.0013340588785342835,0.0009882846475374426,-0.22601554973427188,0.04288131260241008,0.03176692093063916,0.0023524662662646823,0.002055813145995558,0.0015229676913700392,0.0023524662662646823,0.002055813145995558,0.0015229676913700392,0.0023524662662646823,0.002055813145995558,0.0015229676913700392,0.0023524662662646823,0.002055813145995558,0.0015229676913700392
C,12,2.0,0.32,7,0.0033370365115315942,0.021533439219858286,0.015952195013347523,0.006695479267039918,0.0053833598049645714,0.003988048753336881,-0.023444880556628078,0.0,0.0,-0.002223423549107143,0.0013452482330633118,0.0009965738373736825,-0.354944992444592,0.08080841881262162,0.05986371440519404,0.00042714067347602935,0.002756280220141859,0.0020418809617084818,0.00042714067347602935,0.002756280220141859,0.0020418809617084818,0.00042714067347602935,0.002756280220141859,0.0020418809617084818,0.00042714067347602935,0.002756280220141859,0.0020418809617084818
C,12,2.0,0.36,7,0.005151575989008427,0.01711616566499534,0.012679832969596842,0.008689991910793402,0.004279041416248835,0.0031699582423992106,-0.029608391654165178,0.0,0.0,-0.002742222377232143,0.0007280491680087927,0.0005393463714180493,-0.33961079825006074,0.07292577284820967,0.054024168554593785,0.0006594017265930753,0.0021908692051193974,0.001623018620108391,0.0006594017265930753,0.0021908692051193974,0.001623018620108391,0.0006594017265930753,0.0021908692051193974,0.001623018620108391,0.0006594017265930753,0.0021908692051193974,0.001623018620108391
C,12,4.0,0.12,7,-0.01884740792722444,0.019084523398430493,0.014138012784683292,-0.0038818159621143273,0.004771130849607623,0.003534503196170823,-0.003320144078767129,0.0,0.0,-0.0015302385602678572,0.001450406943337024,0.0010744765001351126,-0.20926402236070096,0.06986901386392291,0.05175968980931395,-0.002412468214684723,0.0024428189949991038,0.001809665636439462,-0.002412468214684723,0.0024428189949991038,0.001809665636439462,-0.002412468214684723,0.0024428189949991038,0.001809665636439462,-0.002412468214684723,0.0024428189949991038,0.001809665636439462
C,12,4.0,0.16,7,-0.019876529504851397,0.032693997406754514,0.024220052220801657,-0.003494832706857544,0.008173499351688629,0.006055013055200414,-0.005897198677421223,0.0,0.0,-0.0012773786272321428,0.0018451931980196742,0.001366938250391845,-0.22475237726523162,0.13294727804139786,0.09848872185053917,-0.002544195776620969,0.004184831668064551,0.003100166684262593,-0.002544195776620969,0.004184831668064551,0.003100166684262593,-0.002544195776620969,0.004184831668064551,0.003100166684262593,-0.002544195776620969,0.004184831668064551,0.003100166684262593
C,12,4.0,0.2,7,-0.005064206148442655,0.026175640595146495,0.01939118591831802,0.00103489488347454,0.006543910148786624,0.004847796479579505,-0.009203785682340815,0.0,0.0,-0.0028163364955357145,0.0021688040912301227,0.0016066725549880164,-0.2274739629327713,0.14158273223590662,0.1048859558424319,-0.0006482183870006637,0.0033504819961787226,0.0024820717975446854,-0.0006482183870006637,0.0033504819961787226,0.0024820717975446854,-0.0006482183870006637,0.0033504819961787226,0.0024820717975446854,-0.0006482183870006637,0.0033504819961787226,0.0024820717975446854
C,12,4.0,0.24,7,-0.023656723989876012,0.018322042543212073,0.013573159062423672,-0.0026054659811071295,0.004580510635803018,0.003393289765605918,-0.013234860065447496,0.0,0.0,-0.002537318638392857,0.0018069420444014662,0.0013386013992380149,-0.3163535153043127,0.07908869269341344,0.058589723467515266,-0.0030280606707041185,0.0023452214455311473,0.0017373643599902316,-0.0030280606707041185,0.0023452214455311473,0.0017373643599902316,-0.0030280606707041185,0.0023452214455311473,0.0017373643599902316,-0.0030280606707041185,0.0023452214455311473,0.0017373643599902316
C,12,4.0,0.28,7,-0.03049720350728848,0.03378681976165965,0.025029626350711924,-0.0031282282234836073,0.008446704940414914,0.006257406587677983,-0.017984290613354048,0.0,0.0,-0.0023106166294642855,0.002848491532990785,0.0021101920582306914,-0.4029442583323536,0.11925204079430396,0.08834314811802416,-0.003903642048932922,0.004324712929492427,0.0032037921728911207,-0.003903642048932922,0.004324712929492427,0.0032037921728911207,-0.003903642048932922,0.004324712929492427,0.0032037921728911207,-0.003903642048932922,0.004324712929492427,0.0032037921728911207
C,12,4.0,0.32,7,-0.011748126287891378,0.04050885959169096,0.030009383144845372,0.002924188567184175,0.01012721489792274,0.007502345786211343,-0.023444880556628078,0.0,0.0,-0.004067557198660714,0.0026865127610014618,0.001990196504691184,-0.36964194189131255,0.15729051025847607,0.11652244064562682,-0.0015037601648500906,0.005185134027736419,0.0038412010425401904,-0.0015037601648500906,0.005185134027736419,0.0038412010425401904,-0.0015037601648500906,0.005185134027736419,0.0038412010425401904,-0.0015037601648500906,0.005185134027736419,0.0038412010425401904
C,12,4.0,0.36,7,-0.044437855936099044,0.026217774463327317,0.019422399124672314,-0.003707366070483466,0.006554443615831828,0.0048555997811680785,-0.029608391654165178,0.0,0.0,-0.0026070731026785715,0.0018434618862558164,0.0013656556766885,-0.5265745539019859,0.11864369286652707,0.08789247766632441,-0.00568804555982068,0.00335587513130588,0.0024860670879580443,-0.00568804555982068,0.00335587513130588,0.0024860670879580443,-0.00568804555982068,0.00335587513130588,0.0024860670879580443,-0.00568804555982068,0.00335587513130588,0.0024860670879580443
C,12,6.0,0.12,7,-0.025189679326678784,0.025045522401930805,0.01855398264473768,-0.005467383811977914,0.006261380600482701,0.00463849566118442,-0.003320144078767129,0.0,0.0,-0.0019618443080357145,0.002536860408864292,0.0018793324907673548,-0.15921412609161845,0.12063505152779469,0.08936769680720202,-0.0032242789538148775,0.0032058268674471334,0.0023749097785264158,-0.0032242789538148775,0.0032058268674471334,0.0023749097785264158,-0.0032242789538148775,0.0032058268674471334,0.0023749097785264158,-0.0032242789538148775,0.0032058268674471334,0.0023749097785264158
C,12,6.0,0.16,7,-0.05978631810745411,0.04346010562387218,0.032195696801342315,-0.013472279857508223,0.010865026405968045,0.008048924200335579,-0.005897198677421223,0.0,0.0,-0.0015171595982142857,0.0037400622899195443,0.002770676917965003,-0.31539761050267373,0.1338044277738525,0.09912370725849692,-0.007652648717754114,0.00556289351985564,0.004121049190571816,-0.007652648717754114,0.00556289351985564,0.004121049190571816,-0.007652648717754114,0.00556289351985564,0.004121049190571816,-0.007652648717754114,0.00556289351985564,0.004121049190571816
C,12,6.0,0.2,7,-0.06213802189205613,0.04376780884223219,0.03242364653549285,-0.01323355905242883,0.010941952210558048,0.008105911633873213,-0.009203785682340815,0.0,0.0,-0.0020315987723214285,0.003640465125357258,0.0026968943059236875,-0.3145207586276055,0.20628082208960336,0.15281497153749388,-0.007953666802183179,0.005602279531805719,0.004150226756543084,-0.007953666802183179,0.005602279531805719,0.004150226756543084,-0.007953666802183179,0.005602279531805719,0.004150226756543084,-0.007953666802183179,0.005602279531805719,0.004150226756543084
C,12,6.0,0.24,7,-0.07619347573619706,0.041664386959013776,0.030865409798023675,-0.01573965391768739,0.010416096739753444,0.007716352449505919,-0.013234860065447496,0.0,0.0,-0.0028773716517857145,0.004128744272477463,0.0030586165601481467,-0.40029233391866864,0.12594404967743605,0.0933006576753609,-0.009752764894233221,0.005333041530753761,0.003950772454147029,-0.009752764894233221,0.005333041530753761,0.003950772454147029,-0.009752764894233221,0.005333041530753761,0.003950772454147029,-0.009752764894233221,0.005333041530753761,0.003950772454147029
C,12,6.0,0.28,7,-0.07716311693529519,0.022186262174983137,0.01643581302638362,-0.014794706580485286,0.005546565543745784,0.004108953256595905,-0.017984290613354048,0.0,0.0,-0.004098074776785714,0.001731964582619517,0.0012830573182512465,-0.41069574448299917,0.09463104408459523,0.07010365850718409,-0.009876878967717781,0.002839841558397846,0.002103784067377107,-0.009876878967717781,0.002839841558397846,0.002103784067377107,-0.009876878967717781,0.002839841558397846,0.002103784067377107,-0.009876878967717781,0.002839841558397846,0.002103784067377107
C,12,6.0,0.32,7,-0.09695169416582575,0.032748908713938596,0.024260731086434537,-0.018376703402299417,0.008187227178484649,0.006065182771608634,-0.023444880556628078,0.0,0.0,-0.0038931710379464285,0.0029353964147365817,0.0021745720955794108,-0.47820902888417177,0.06148357887112866,0.0455476726340249,-0.012409816853225702,0.004191860315384142,0.003105373579063622,-0.012409816853225702,0.004191860315384142,0.003105373579063622,-0.012409816853225702,0.004191860315384142,0.003105373579063622,-0.012409816853225702,0.004191860315384142,0.003105373579063622
C,12,6.0,0.36,7,-0.1133336204584,0.02711781619256995,0.020089159368516147,-0.020931307201058704,0.006779454048142487,0.005022289842129037,-0.029608391654165178,0.0,0.0,-0.003627232142857143,0.0027725365887757087,0.002053923848123806,-0.5579796274395014,0.10238827924576555,0.07585029873459684,-0.014506703418675196,0.0034710804726489526,0.0025714123991700663,-0.014506703418675196,0.0034710804726489526,0.0025714123991700663,-0.014506703418675196,0.0034710804726489526,0.0025714123991700663,-0.014506703418675196,0.0034710804726489526,0.0025714123991700663
C+S,6,-2.0,0.12,7,0.020409475048967236,0.011149161138106024,0.008259414155556031,0.005932404781933591,0.002787290284526506,0.002064853538889008,-0.003320144078767129,0.0,0.0,-0.0016261509486607143,0.0006948954365691419,0.0005147857434595703,-0.005361106079803335,0.04021719318364761,0.0297933136460326,0.005224825612535645,0.002854185251355121,0.002114410023822328,0.0026124128062678226,0.0014270926256775606,0.001057205011911164,0.005224825612535645,0.002854185251355121,0.002114410023822328,0.0026124128062678226,0.0014270926256775606,0.001057205011911164
C+S,6,-2.0,0.16,7,0.019684929194302012,0.0065869792987344735,0.0048797025523629745,0.006395531967930809,0.0016467448246836184,0.0012199256380907436,-0.005897198677421223,0.0,0.0,-0.0018484933035714285,0.00040046968022996055,0.00029667209082280993,-0.03435251749960168,0.04709268992071659,0.03488675290780236,0.005039341873741348,0.0016862667004759846,0.0012492038534048912,0.002519670936870674,0.0008431333502379923,0.0006246019267024456,0.005039341873741348,0.0016862667004759846,0.0012492038534048912,0.002519670936870674,0.0008431333502379923,0.0006246019267024456
C+S,6,-2.0,0.2,7,0.02479686044650688,0.004814348576858774,0.003566519336560893,0.008500161532211923,0.0012035871442146935,0.0008916298341402233,-0.009203785682340815,0.0,0.0,-0.0023280552455357145,0.000389906813395803,0.00028884700956578947,-0.011926251999829012,0.06267895009874841,0.04643321603197638,0.006347996274305807,0.0012324732356758235,0.0009130289501595719,0.0031739981371529035,0.0006162366178379117,0.00045651447507978594,0.006347996274305807,0.0012324732356758235,0.0009130289501595719,0.0031739981371529035,0.0006162366178379117,0.00045651447507978594
C+S,6,-2.0,0.24,7,0.025306046835015028,0.006766056565739489,0.005012364848271881,0.009635226725115662,0.0016915141414349012,0.0012530912120679917,-0.013234860065447496,0.0,0.0,-0.002498081752232143,0.00037642273765494115,0.00027885786646622324,-0.0027227784374430947,0.03192834825545253,0.023652851391957302,0.0064783479897639095,0.0017321104808293297,0.0012831654011576168,0.0032391739948819547,0.0008660552404146649,0.0006415827005788084,0.0064783479897639095,0.0017321104808293297,0.0012831654011576168,0.0032391739948819547,0.0008660552404146649,0.0006415827005788084
C+S,6,-2.0,0.28,7,0.023997542787931474,0.007684471461137661,0.005692736124080151,0.01049545835032138,0.0019211178652844153,0.0014231840310200377,-0.017984290613354048,0.0,0.0,-0.0028512137276785715,0.0003154830527544635,0.0002337131161242587,-0.038502187707351254,0.034609501411864925,0.025639077446005357,0.006143370953710504,0.0019672246940511833,0.0014573404477644758,0.003071685476855252,0.0009836123470255917,0.0007286702238822379,0.006143370953710504,0.0019672246940511833,0.0014573404477644758,0.003071685476855252,0.0009836123470255917,0.0007286702238822379
C+S,6,-2.0,0.32,7,0.0225922270525902,0.009203658392074866,0.0068181655520783545,0.011509276902304568,0.002300914598018716,0.0017045413880195884,-0.023444880556628078,0.0,0.0,-0.0029732840401785715,0.00022895448530798135,0.00016961185630975885,-0.044301563368125026,0.043779165506528425,0.03243205967013916,0.00578361012546315,0.002356136548371137,0.001745450381332038,0.002891805062731575,0.0011780682741855686,0.000872725190666019,0.00578361012546315,0.002356136548371137,0.001745450381332038,0.002891805062731575,0.0011780682741855686,0.000872725190666019
C+S,6,-2.0,0.36,7,0.0220187121656036,0.008832490710866265,0.0065432006859072675,0.012906775954942194,0.002208122677716562,0.0016358001714768134,-0.029608391654165178,0.0,0.0,-0.0032174246651785715,0.0004146563477768417,0.0003071817212161134,-0.03511010615026754,0.027518416122926492,0.020385927949983045,0.005636790314394584,0.0022611176219817703,0.001675059375592265,0.002818395157197292,0.0011305588109908852,0.0008375296877961325,0.005636790314394584,0.0022611176219817703,0.001675059375592265,0.002818395157197292,0.0011305588109908852,0.0008375296877961325
C+S,6,0.0,0.12,7,0.015046681857049762,0.006641828272076533,0.004920335240439458,0.004591706483954223,0.001660457068019133,0.0012300838101098643,-0.003320144078767129,0.0,0.0,-0.001312255859375,0.0005507979018487563,0.0004080367958654323,-0.044131075287922324,0.04990115466734505,0.036967292707734224,0.0038519505554046756,0.0017003080376515535,0.0012596058215524723,0.0019259752777023378,0.0008501540188257768,0.0006298029107762362,0.0038519505554046756,0.0017003080376515535,0.0012596058215524723,0.0019259752777023378,0.0008501540188257768,0.0006298029107762362
C+S,6,0.0,0.16,7,0.021605315785262924,0.012142026004717447,0.00899493874186923,0.006875628615671037,0.0030355065011793618,0.0022487346854673075,-0.005897198677421223,0.0,0.0,-0.002033778599330357,0.00077493591080222,0.0005740805565588817,-0.03770723611243097,0.05708654911154457,0.04229030740368621,0.0055309608410273004,0.0031083586572077534,0.0023027043179185873,0.0027654804205136502,0.0015541793286038767,0.0011513521589592937,0.0055309608410273004,0.0031083586572077534,0.0023027043179185873,0.0027654804205136502,0.0015541793286038767,0.0011513521589592937
C+S,6,0.0,0.2,7,0.02337053385716332,0.008305918398253793,0.0061531104576971335,0.008143579884876033,0.0020764795995634484,0.0015382776144242834,-0.009203785682340815,0.0,0.0,-0.0023171561104910715,0.0005101571433499652,0.0003779297006427982,-0.028918347558074892,0.04715825417750028,0.0349353235889388,0.005982856667433811,0.002126315109952946,0.0015751962771704477,0.0029914283337169056,0.001063157554976473,0.0007875981385852238,0.005982856667433811,0.002126315109952946,0.0015751962771704477,0.0029914283337169056,0.001063157554976473,0.0007875981385852238
C+S,6,0.0,0.24,7,0.0286873573751326,0.009661663538799492,0.007157460512956238,0.010480554360145056,0.002415415884699835,0.001789365128239031,-0.013234860065447496,0.0,0.0,-0.0029471261160714285,0.0006811660033414269,0.0005046148369900981,-0.0027106100028684616,0.056256400987859605,0.041675325067433364,0.007343963488033948,0.002473385865932731,0.0018323098913168422,0.003671981744016974,0.0012366929329663656,0.0009161549456584211,0.007343963488033948,0.002473385865932731,0.0018323098913168422,0.003671981744016974,0.0012366929329663656,0.0009161549456584211
C+S,6,0.0,0.28,7,0.02535946626971481,0.008899093390408402,0.006592540641388593,0.010835939220767215,0.0022247733476021005,0.0016481351603471483,-0.017984290613354048,0.0,0.0,-0.0030844552176339285,0.0006675860345109299,0.000494554655295597,-0.04639437082745422,0.065148866450678,0.048262955671350895,0.006492023365046983,0.0022781679079445947,0.001687690404195512,0.0032460116825234913,0.0011390839539722974,0.000843845202097756,0.006492023365046983,0.0022781679079445947,0.001687690404195512,0.0032460116825234913,0.0011390839539722974,0.000843845202097756
C+S,6,0.0,0.32,7,0.021223133389134334,0.007103088900395713,0.005262041895832483,0.011167003486440603,0.0017757722250989283,0.0013155104739581208,-0.023444880556628078,0.0,0.0,-0.002979823521205357,0.0006508259188707265,0.0004821385878755716,-0.06056849664605757,0.05646843240742297,0.04183240014119643,0.00543312214761839,0.0018183907585012941,0.0013470827253331094,0.002716561073809195,0.0009091953792506471,0.0006735413626665547,0.00543312214761839,0.0018183907585012941,0.0013470827253331094,0.002716561073809195,0.0009091953792506471,0.0006735413626665547
C+S,6,0.0,0.36,7,0.021251861728853832,0.010178079798519011,0.007540027031894474,0.012715063345754769,0.0025445199496297592,0.0018850067579736236,-0.029608391654165178,0.0,0.0,-0.0033591134207589285,0.0009342578521823234,0.0006921079024394557,-0.059306856606556026,0.05934137266575474,0.043960704068622056,0.005440476602586571,0.0026055884284208494,0.0019302469201649727,0.0027202383012932857,0.0013027942142104247,0.0009651234600824863,0.005440476602586571,0.0026055884284208494,0.0019302469201649727,0.0027202383012932857,0.0013027942142104247,0.0009651234600824863
C+S,6,2.0,0.12,7,0.01435724237519999,0.00959864196406012,0.007110773477038464,0.00441934661349178,0.00239966049101503,0.001777693369259616,-0.003320144078767129,0.0,0.0,-0.0013754708426339285,0.00047190779509155453,0.00034959418691822255,-0.06211774136417831,0.04288745869670222,0.031771474021007946,0.0036754540480511888,0.0024572523427994577,0.0018203580101218964,0.0018377270240255944,0.0012286261713997289,0.0009101790050609482,0.0036754540480511888,0.0024572523427994577,0.0018203580101218964,0.0018377270240255944,0.0012286261713997289,0.0009101790050609482
C+S,6,2.0,0.16,7,0.021910386915746267,0.011471010523407564,0.008497843516831558,0.0069518963982918725,0.002867752630851891,0.0021244608792078895,-0.005897198677421223,0.0,0.0,-0.0021187918526785715,0.0008250772408386293,0.0006112257736699404,-0.0510361041019277,0.039633935621478975,0.02936123039728972,0.005609059050431028,0.0029365786939923957,0.002175447940308923,0.002804529525215514,0.0014682893469961978,0.0010877239701544614,0.005609059050431028,0.0029365786939923957,0.002175447940308923,0.002804529525215514,0.0014682893469961978,0.0010877239701544614
C+S,6,2.0,0.2,7,0.022058904354734694,0.005520942953851841,0.00408997177637057,0.007815672509268876,0.0013802357384629605,0.0010224929440926427,-0.009203785682340815,0.0,0.0,-0.002208164760044643,0.0003961132154772086,0.00029344477657007383,-0.10292050680063955,0.03198740670757832,0.02369660250555685,0.0056470795148121046,0.0014133613961860984,0.0010470327747508859,0.0028235397574060523,0.0007066806980930492,0.0005235163873754429,0.0056470795148121046,0.0014133613961860984,0.0010470327747508859,0.0028235397574060523,0.0007066806980930492,0.0005235163873754429
C+S,6,2.0,0.24,7,0.024608247678547128,0.007713747897398891,0.005714424411574156,0.009460776935998656,0.0019284369743497382,0.0014286061028935505,-0.013234860065447496,0.0,0.0,-0.002735682896205357,0.0004944188522796724,0.00036627061145751816,-0.10228996092138562,0.04764411952661489,0.03529525767657663,0.006299711405708048,0.0019747194617341893,0.001462892649363038,0.003149855702854024,0.0009873597308670946,0.000731446324681519,0.006299711405708048,0.0019747194617341893,0.001462892649363038,0.003149855702854024,0.0009873597308670946,0.000731446324681519
