seed,scenario_group,band,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,symbol_entropy_bits,conditional_bit_entropy_sum,bmd_gmi_bits_per_symbol,gmi,ngmi,ber,gsnr_db,air_tbps,rate_tbps
5,C,C,12,2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.4887343117090711,3.4980308282254815,3.4980308282254815,0.8778164220727322,0.0284423828125,11.803480216196562,0.4477479460128616,0.4477479460128616
5,C,C,12,2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.48976021078588383,3.492255498600762,3.492255498600762,0.877559947303529,0.02850341796875,11.755510384650524,0.4470087038208975,0.4470087038208975
5,C,C,12,2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.5043078471349738,3.4722472723083984,3.4722472723083984,0.8739230382162566,0.029632568359375,11.648828873128917,0.444447650855475,0.444447650855475
5,C,C,12,2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.4882350550938402,3.4821565532519947,3.4821565532519947,0.87794123622654,0.028289794921875,11.716224733709211,0.4457160388162553,0.4457160388162553
5,C,C,12,4.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,1.1696931816636325,2.8303068183363678,2.8303068183363678,0.7075767045840919,0.07623291015625,9.294744452209523,0.36227927274705507,0.36227927274705507
5,C,C,12,4.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,1.1665838020010353,2.8300960539201974,2.8300960539201974,0.7083540494997411,0.072265625,9.187320839704169,0.3622522949017853,0.3622522949017853
5,C,C,12,4.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,1.1358558505142229,2.858246950808356,2.858246950808356,0.7160360373714443,0.071563720703125,9.265635524560198,0.36585560970346953,0.36585560970346953
5,C,C,12,4.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,1.1604966827588814,2.8302995315587776,2.8302995315587776,0.7098758293102796,0.072174072265625,9.148692344225003,0.36227834003952347,0.36227834003952347
5,C,C,12,4.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,1.1670698070696717,2.819695332864881,2.819695332864881,0.7082325482325821,0.071197509765625,9.00640678271438,0.3609210026067048,0.3609210026067048
5,C,C,12,4.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,1.1567023686347695,2.8253133407518765,2.8253133407518765,0.7108244078413076,0.070098876953125,8.931060763700513,0.36164010761624016,0.36164010761624016
5,C,C,12,4.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,1.1352634989437256,2.8412916204996463,2.8412916204996463,0.7161841252640686,0.071258544921875,9.04083127428572,0.3636853274239547,0.3636853274239547
5,C,C,12,4.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,1.2058087790665044,2.7645828292793304,2.7645828292793304,0.6985478052333739,0.073028564453125,8.608361888771865,0.3538666021477543,0.3538666021477543
5,C,C,12,6.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,2.208742206516134,1.791257793483866,1.791257793483866,0.4478144483709665,0.171112060546875,5.818252832507257,0.22928099756593484,0.22928099756593484
5,C,C,12,6.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,2.2273524676648,1.7693273882564329,1.7693273882564329,0.4431618830838,0.168426513671875,5.659162356988311,0.2264739056968234,0.2264739056968234
5,C,C,12,6.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,2.3174082340512028,1.676694567271376,1.676694567271376,0.4206479414871993,0.171234130859375,5.248042008817003,0.21461690461073613,0.21461690461073613
5,C,C,12,6.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,2.258178293381207,1.7326179209364523,1.7326179209364523,0.4354554266546983,0.167694091796875,5.363908045705524,0.2217750938798659,0.2217750938798659
5,C,C,12,6.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,2.3289280273421245,1.657837112592428,1.657837112592428,0.4177679931644689,0.173370361328125,5.186541964239564,0.21220315041183077,0.21220315041183077
5,C,C,12,6.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,2.298337381719719,1.683678327666927,1.683678327666927,0.42541565457007025,0.167816162109375,5.286964742013026,0.21551082594136664,0.21551082594136664
5,C,C,12,6.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,2.2856891403480986,1.6908659790952734,1.6908659790952734,0.42857771491297536,0.16680908203125,5.29302718555684,0.216430845324195,0.216430845324195
5,C,C,12,6.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,2.3346651424356475,1.6357264659101873,1.6357264659101873,0.4163337143910881,0.17047119140625,5.105089084835624,0.20937298763650397,0.20937298763650397
6,C,C,6,-2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.10642847796171213,3.893571522038288,3.893571522038288,0.973392880509572,0.00689697265625,14.82901327161474,0.49837715482090084,0.49837715482090084
6,C,C,6,-2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.08863746017224877,3.9080423957489843,3.9080423957489843,0.9778406349569378,0.005340576171875,14.778118144491529,0.50022942665587,0.50022942665587
6,C,C,6,-2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.08010555877263789,3.9139972425499407,3.9139972425499407,0.9799736103068405,0.0048828125,14.785350733138888,0.5009916470463924,0.5009916470463924
6,C,C,6,-2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.07967007697277781,3.9111261373448816,3.9111261373448816,0.9800824807568056,0.005218505859375,14.795321201408584,0.5006241455801448,0.5006241455801448
6,C,C,6,-2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.07080707041776145,3.9159580695167913,3.9159580695167913,0.9822982323955597,0.00439453125,14.873739124335634,0.5012426328981493,0.5012426328981493
6,C,C,6,-2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.07438670007806322,3.907629009308583,3.907629009308583,0.9814033249804842,0.004547119140625,14.809191184728316,0.5001765131914986,0.5001765131914986
6,C,C,6,-2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.06470357516061999,3.9118515442827517,3.9118515442827517,0.983824106209845,0.0040283203125,14.855423767727128,0.5007169976681922,0.5007169976681922
6,C,C,6,-2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.06873964694658177,3.901651961399253,3.901651961399253,0.9828150882633545,0.004425048828125,14.778668940141355,0.4994114510591044,0.4994114510591044
6,C,C,6,0.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.11218374966551801,3.887816250334482,3.887816250334482,0.9719540625836205,0.007171630859375,14.65046644207189,0.4976404800428137,0.4976404800428137
6,C,C,6,0.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.0889700844761627,3.90770977144507,3.90770977144507,0.9777574788809593,0.00537109375,14.671894410072357,0.500186850744969,0.500186850744969
6,C,C,6,0.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.09773171648224556,3.8963710848403332,3.8963710848403332,0.9755670708794386,0.006072998046875,14.624619318585296,0.4987354988595627,0.4987354988595627
6,C,C,6,0.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.09860096356506878,3.8921952507525903,3.8921952507525903,0.9753497591087328,0.006011962890625,14.612897137984895,0.49820099209633156,0.49820099209633156
6,C,C,6,0.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.08452562612029457,3.902239513814258,3.902239513814258,0.9788685934699264,0.005523681640625,14.59784562399614,0.49948665776822504,0.49948665776822504
6,C,C,6,0.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.078014823338008,3.904000886048638,3.904000886048638,0.980496294165498,0.005218505859375,14.640873686219951,0.49971211341422567,0.49971211341422567
6,C,C,6,0.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.08876618956818128,3.8877889298751906,3.8877889298751906,0.9778084526079547,0.00537109375,14.635647987056135,0.4976369830240244,0.4976369830240244
6,C,C,6,0.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.07192865883846832,3.8984629495073664,3.8984629495073664,0.9820178352903829,0.00457763671875,14.609100592566307,0.49900325753694286,0.49900325753694286
6,C,C,6,2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.15271262063106902,3.847287379368931,3.847287379368931,0.9618218448422328,0.009429931640625,14.269436586610603,0.4924527845592232,0.4924527845592232
6,C,C,6,2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.13884049213350297,3.85783936378773,3.85783936378773,0.9652898769666243,0.008636474609375,14.297862846080056,0.4938034385648294,0.4938034385648294
6,C,C,6,2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.11727475990785283,3.876828041414726,3.876828041414726,0.9706813100230368,0.0074462890625,14.240930168401775,0.496233989301085,0.496233989301085
6,C,C,6,2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.11151813235193114,3.879278081965728,3.879278081965728,0.9721204669120173,0.00677490234375,14.290294466270634,0.49654759449161323,0.49654759449161323
6,C,C,6,2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.11382499527187649,3.872940144662676,3.872940144662676,0.9715437511820308,0.00714111328125,14.24101061518865,0.49573633851682253,0.49573633851682253
6,C,C,6,2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.10624110290931033,3.8757746064773357,3.8757746064773357,0.9734397242726724,0.006927490234375,14.204741829699042,0.496099149629099,0.496099149629099
6,C,C,6,2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.10383485829622757,3.8727202611471445,3.8727202611471445,0.9740412854259431,0.006591796875,14.181468525906393,0.4957081934268345,0.4957081934268345
6,C,C,6,2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.11889233113811157,3.8514992772077234,3.8514992772077234,0.9702769172154722,0.007720947265625,14.141645465222831,0.49299190748258864,0.49299190748258864
6,C,C,6,4.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.250554503306958,3.749445496693042,3.749445496693042,0.9373613741732605,0.014617919921875,13.485797820445187,0.47992902357670936,0.47992902357670936
6,C,C,6,4.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.2427566002362662,3.753923255684967,3.753923255684967,0.9393108499409335,0.014068603515625,13.29501682425834,0.48050217672767576,0.48050217672767576
6,C,C,6,4.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.24152740347225665,3.7525753978503222,3.7525753978503222,0.9396181491319359,0.0137939453125,13.312927857498192,0.48032965092484126,0.48032965092484126
6,C,C,6,4.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.21612606476587193,3.7746701495517874,3.7746701495517874,0.945968483808532,0.012908935546875,13.380381181915856,0.4831577791426288,0.4831577791426288
6,C,C,6,4.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.21832756720787155,3.768437572726681,3.768437572726681,0.9454181081980321,0.0137939453125,13.20685076983011,0.4823600093090151,0.4823600093090151
6,C,C,6,4.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.21639090069181888,3.765624808694827,3.765624808694827,0.9459022748270453,0.013458251953125,13.24688185953983,0.4819999755129379,0.4819999755129379
6,C,C,6,4.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.21210964927170622,3.764445470171666,3.764445470171666,0.9469725876820735,0.01263427734375,13.240656302774369,0.48184902018197323,0.48184902018197323
6,C,C,6,4.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.2274471047224997,3.742944503623335,3.742944503623335,0.9431382238193751,0.013397216796875,13.139213980028037,0.4790968964637869,0.4790968964637869
6,C,C,6,6.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.5598398420868753,3.440160157913125,3.440160157913125,0.8600400394782812,0.0338134765625,11.8042406640157,0.44034050021288,0.44034050021288
6,C,C,6,6.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.5602457297445802,3.4364341261766524,3.4364341261766524,0.8599385675638549,0.0335693359375,11.609564813698707,0.4398635681506115,0.4398635681506115
6,C,C,6,6.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.6020541844067671,3.3920486169158117,3.3920486169158117,0.8494864538983082,0.034912109375,11.42953507838511,0.43418222296522385,0.43418222296522385
6,C,C,6,6.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.5667803932843909,3.4240158210332683,3.4240158210332683,0.8583049016789023,0.0345458984375,11.496933572114463,0.4382740250922584,0.4382740250922584
6,C,C,6,6.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.5428735647082316,3.443891575226321,3.443891575226321,0.8642816088229421,0.03265380859375,11.544526853350472,0.4408181216289691,0.4408181216289691
6,C,C,6,6.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.564149975342257,3.4178657340443888,3.4178657340443888,0.8589625061644357,0.03302001953125,11.366281955341549,0.43748681395768174,0.43748681395768174
6,C,C,6,6.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.5750987303920694,3.4014563890513028,3.4014563890513028,0.8562253174019827,0.03485107421875,11.27672944806749,0.4353864177985668,0.4353864177985668
6,C,C,6,6.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.5250107921287119,3.445380816217123,3.445380816217123,0.868747301967822,0.031646728515625,11.375838926716868,0.44100874447579175,0.44100874447579175
6,C,C,8,-2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.12053232744888935,3.879467672551111,3.879467672551111,0.9698669181377777,0.0084228515625,14.503948354734575,0.4965718620865422,0.4965718620865422
6,C,C,8,-2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.10770938951031515,3.888970466410918,3.888970466410918,0.9730726526224213,0.00701904296875,14.572984397287312,0.4977882197005975,0.4977882197005975
6,C,C,8,-2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.09689794129639104,3.897204860026188,3.897204860026188,0.9757755146759023,0.005889892578125,14.651757876684675,0.49884222208335205,0.49884222208335205
6,C,C,8,-2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.08843230150692774,3.9023639128107313,3.9023639128107313,0.977891924623268,0.006011962890625,14.644893893734158,0.4995025808397736,0.4995025808397736
6,C,C,8,-2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.0857857051289819,3.9009794348055706,3.9009794348055706,0.9785535737177545,0.005218505859375,14.65145749635656,0.49932536765511304,0.49932536765511304
6,C,C,8,-2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.07847632622418872,3.903539383162457,3.903539383162457,0.9803809184439528,0.004852294921875,14.672891068808001,0.4996530410447945,0.4996530410447945
6,C,C,8,-2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.07680830036780856,3.8997468190755633,3.8997468190755633,0.9807979249080478,0.005157470703125,14.630407856759028,0.4991675928416721,0.4991675928416721
6,C,C,8,-2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.08912490945041983,3.881266698895415,3.881266698895415,0.977718772637395,0.0059814453125,14.546882250984577,0.4968021374586131,0.4968021374586131
6,C,C,8,0.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.13893312521024864,3.8610668747897514,3.8610668747897514,0.9652667186974379,0.00897216796875,14.379940918138047,0.4942165599730882,0.4942165599730882
6,C,C,8,0.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.11774296510364454,3.8789368908175885,3.8789368908175885,0.9705642587240889,0.0074462890625,14.352521214037937,0.4965039220246513,0.4965039220246513
6,C,C,8,0.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.12930882779850494,3.864793973524074,3.864793973524074,0.9676727930503738,0.007965087890625,14.225166038740976,0.49469362861108146,0.49469362861108146
6,C,C,8,0.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.12072596699351745,3.8700702473241417,3.8700702473241417,0.9698185082516206,0.007781982421875,14.211548572477826,0.4953689916574901,0.4953689916574901
6,C,C,8,0.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.12344027576635723,3.863324864168195,3.863324864168195,0.9691399310584107,0.00787353515625,14.277048830954682,0.494505582613529,0.494505582613529
6,C,C,8,0.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.10739754858720754,3.8746181607994385,3.8746181607994385,0.9731506128531981,0.00634765625,14.24622208910916,0.49595112458232815,0.49595112458232815
6,C,C,8,0.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.10380479345415897,3.872750325989213,3.872750325989213,0.9740488016364602,0.0067138671875,14.31722211911989,0.49571204172661926,0.49571204172661926
6,C,C,8,0.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.09462249569450529,3.8757691126513296,3.8757691126513296,0.9763443760763737,0.006134033203125,14.317141956373558,0.4960984464193702,0.4960984464193702
6,C,C,8,2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.23474127034518533,3.7652587296548146,3.7652587296548146,0.9413146824137036,0.014434814453125,13.61184209467708,0.4819531173958163,0.4819531173958163
6,C,C,8,2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.19750672388548338,3.7991731320357496,3.7991731320357496,0.9506233190286292,0.01226806640625,13.680169072216932,0.4862941609005759,0.4862941609005759
6,C,C,8,2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.19990306493371704,3.7941997363888618,3.7941997363888618,0.9500242337665707,0.01214599609375,13.634881247466822,0.4856575662577743,0.4856575662577743
6,C,C,8,2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.19733161535643706,3.793464598961222,3.793464598961222,0.9506670961608907,0.012298583984375,13.53755962852463,0.4855634686670364,0.4855634686670364
6,C,C,8,2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.21037663361796552,3.776388506316587,3.776388506316587,0.9474058415955087,0.012115478515625,13.524861566348434,0.48337772880852314,0.48337772880852314
6,C,C,8,2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.19727963119757286,3.784736078189073,3.784736078189073,0.9506800922006068,0.01165771484375,13.498652498381468,0.48444621800820137,0.48444621800820137
6,C,C,8,2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.18302489121032775,3.793530228233044,3.793530228233044,0.954243777197418,0.010894775390625,13.564694613414412,0.48557186921382967,0.48557186921382967
6,C,C,8,2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.1694613854985481,3.8009302228472865,3.8009302228472865,0.9576346536253629,0.010345458984375,13.534338198163738,0.4865190685244527,0.4865190685244527
6,C,C,8,4.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.481777942933457,3.5182220570665432,3.5182220570665432,0.8795555142666358,0.029052734375,12.20594265246012,0.4503324233045175,0.4503324233045175
6,C,C,8,4.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.4515809895825253,3.5450988663387077,3.5450988663387077,0.8871047526043687,0.02593994140625,12.205268712550003,0.4537726548913546,0.4537726548913546
6,C,C,8,4.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.4465585850678486,3.54754421625473,3.54754421625473,0.8883603537330378,0.026458740234375,12.084997236631827,0.4540856596806054,0.4540856596806054
6,C,C,8,4.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.4570563289153151,3.533739885402344,3.533739885402344,0.8857359177711712,0.026641845703125,12.002231284188703,0.45231870533150004,0.45231870533150004
6,C,C,8,4.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.47167597501816505,3.5150891649163873,3.5150891649163873,0.8820810062454587,0.02740478515625,11.906215999215872,0.44993141310929763,0.44993141310929763
6,C,C,8,4.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.46088483091610805,3.521130878470538,3.521130878470538,0.884778792270973,0.026641845703125,11.911449157026226,0.45070475244422886,0.45070475244422886
6,C,C,8,4.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.478893998929361,3.497661120514011,3.497661120514011,0.8802765002676598,0.02716064453125,11.806710490590007,0.4477006234257934,0.4477006234257934
6,C,C,8,4.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.4471517509677739,3.523239857378061,3.523239857378061,0.8882120622580565,0.02630615234375,11.835491420959222,0.4509747017443918,0.4509747017443918
6,C,C,8,6.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,1.1007219186919386,2.8992780813080614,2.8992780813080614,0.7248195203270154,0.0687255859375,9.605792626005098,0.3711075944074319,0.3711075944074319
6,C,C,8,6.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,1.126160868836332,2.8705189870849006,2.8705189870849006,0.7184597827909169,0.071563720703125,9.457883914651525,0.3674264303468672,0.3674264303468672
6,C,C,8,6.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,1.1353597430407736,2.858743058281805,2.858743058281805,0.7161600642398066,0.071197509765625,9.251544032598787,0.36591911146007106,0.36591911146007106
6,C,C,8,6.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,1.0926072457757754,2.898188968541884,2.898188968541884,0.7268481885560562,0.068878173828125,9.320003994393128,0.3709681879733611,0.3709681879733611
6,C,C,8,6.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,1.1200602437784668,2.8667048961560857,2.8667048961560857,0.7199849390553833,0.0692138671875,9.248654635538609,0.36693822670797893,0.36693822670797893
6,C,C,8,6.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,1.0975385749827675,2.8844771344038787,2.8844771344038787,0.7256153562543082,0.0672607421875,9.197410100519798,0.36921307320369645,0.36921307320369645
6,C,C,8,6.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,1.1176792625271623,2.8588758569162094,2.8588758569162094,0.7205801843682094,0.06988525390625,9.20952314591351,0.3659361096852748,0.3659361096852748
6,C,C,8,6.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,1.149244063668035,2.8211475446777996,2.8211475446777996,0.7126889840829912,0.068817138671875,8.959529065969704,0.3611068857187584,0.3611068857187584
6,C,C,10,-2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.1405414214120126,3.8594585785879874,3.8594585785879874,0.9648646446469968,0.009246826171875,14.386482527089893,0.4940106980592624,0.4940106980592624
6,C,C,10,-2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.1199725154017155,3.876707340519517,3.876707340519517,0.9700068711495711,0.007110595703125,14.352827244657556,0.49621853958649814,0.49621853958649814
6,C,C,10,-2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.11336320752738639,3.8807395937951923,3.8807395937951923,0.9716591981181534,0.006805419921875,14.388363890625893,0.4967346680057846,0.4967346680057846
6,C,C,10,-2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.11422843899125718,3.876567775326402,3.876567775326402,0.9714428902521857,0.007171630859375,14.369015472308512,0.4962006752417794,0.4962006752417794
6,C,C,10,-2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.10789387323507775,3.8788712666994747,3.8788712666994747,0.9730265316912305,0.00677490234375,14.383180350631335,0.4964955221375328,0.4964955221375328
6,C,C,10,-2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.10017242477564953,3.8818432846109965,3.8818432846109965,0.9749568938060876,0.006317138671875,14.339571468303674,0.4968759404302075,0.4968759404302075
6,C,C,10,-2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.10241136381846443,3.8741437556249076,3.8741437556249076,0.9743971590453839,0.00714111328125,14.347223771167405,0.49589040071998813,0.49589040071998813
6,C,C,10,-2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.10933561453202158,3.8610559938138134,3.8610559938138134,0.9726660963669946,0.007354736328125,14.269680273906587,0.4942151672081681,0.4942151672081681
6,C,C,10,0.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.18885601705288496,3.811143982947115,3.811143982947115,0.9527859957367788,0.012176513671875,13.94631253164441,0.4878264298172308,0.4878264298172308
6,C,C,10,0.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.17812681114474094,3.818553044776492,3.818553044776492,0.9554682972138148,0.0106201171875,13.898271364131023,0.488774789731391,0.488774789731391
6,C,C,10,0.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.18174650516754892,3.8123562961550297,3.8123562961550297,0.9545633737081127,0.01153564453125,13.789995671172424,0.4879816059078438,0.4879816059078438
6,C,C,10,0.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.17260684140140448,3.8181893729162546,3.8181893729162546,0.9568482896496489,0.010650634765625,13.763681494074332,0.48872823973328056,0.48872823973328056
6,C,C,10,0.0,0.24,True,q3_evidence,PCS raw,pcs_raw,3.9867651399345525,0.1648309472856922,3.82193419264886,3.82193419264886,0.9587922631785769,0.010162353515625,13.800450070808203,0.48920757665905407,0.48920757665905407
6,C,C,10,0.0,0.28,True,q3_evidence,PCS raw,pcs_raw,3.982015709386646,0.1546012501301997,3.8274144592564463,3.8274144592564463,0.9613496874674501,0.009857177734375,13.810132388951121,0.48990905078482516,0.48990905078482516
6,C,C,10,0.0,0.32,True,q3_evidence,PCS raw,pcs_raw,3.976555119443372,0.15235525192528904,3.824199867518083,3.824199867518083,0.9619111870186777,0.00946044921875,13.801553311871963,0.48949758304231455,0.48949758304231455
6,C,C,10,0.0,0.36,True,q3_evidence,PCS raw,pcs_raw,3.970391608345835,0.14643322286649157,3.8239583854793433,3.8239583854793433,0.9633916942833771,0.009246826171875,13.801091175313221,0.48946667334135596,0.48946667334135596
6,C,C,10,2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,4.0,0.356933696211458,3.643066303788542,3.643066303788542,0.9107665759471355,0.02178955078125,12.850501991298653,0.4663124868849334,0.4663124868849334
6,C,C,10,2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,3.996679855921233,0.3368495736071707,3.6598302823140623,3.6598302823140623,0.9157876065982073,0.0203857421875,12.7903429434238,0.46845827613619995,0.46845827613619995
6,C,C,10,2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,3.9941028013225788,0.34021185536652954,3.653890945956049,3.653890945956049,0.9149470361583676,0.0194091796875,12.734905864978959,0.4676980410823743,0.4676980410823743
6,C,C,10,2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,3.990796214317659,0.3295191606368091,3.66127705368085,3.66127705368085,0.9176202098407977,0.019805908203125,12.728904642826578,0.46864346287114883,0.46864346287114883
