seed,scenario_group,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,n_bands,bands,symbol_entropy_bits,conditional_bit_entropy_sum,bmd_gmi_bits_per_symbol,gmi,ngmi,ber,gsnr_db,air_tbps,air_tbps_per_channel,rate_tbps,rate_tbps_per_channel
1,C,6,2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.11289691713116493,3.85749469121467,3.85749469121467,0.9717757707172088,0.00640869140625,14.132363633682527,0.4937593204754777,0.4937593204754777,0.4937593204754777,0.4937593204754777
1,C,6,4.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.26772811956148906,3.732271880438511,3.732271880438511,0.9330679701096277,0.016632080078125,13.401645482995665,0.4777308006961294,0.4777308006961294,0.4777308006961294,0.4777308006961294
1,C,6,4.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.24927902746713448,3.7474008284540985,3.7474008284540985,0.9376802431332164,0.0146484375,13.406613616814022,0.47966730604212465,0.47966730604212465,0.47966730604212465,0.47966730604212465
1,C,6,4.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.24356636976517085,3.750536431557408,3.750536431557408,0.9391084075587073,0.014892578125,13.29366714326457,0.4800686632393482,0.4800686632393482,0.4800686632393482,0.4800686632393482
1,C,6,4.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.24209468567005554,3.7487015286476035,3.7487015286476035,0.9394763285824861,0.014801025390625,13.278985644208605,0.47983379566689327,0.47983379566689327,0.47983379566689327,0.47983379566689327
1,C,6,4.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.22782007929183992,3.7589450606427124,3.7589450606427124,0.94304498017704,0.013397216796875,13.185006124856438,0.48114496776226723,0.48114496776226723,0.48114496776226723,0.48114496776226723
1,C,6,4.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,0.23126170233667936,3.7507540070499665,3.7507540070499665,0.9421845744158301,0.013275146484375,13.262561173745071,0.4800965129023957,0.4800965129023957,0.4800965129023957,0.4800965129023957
1,C,6,4.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,0.21807324337906628,3.7584818760643057,3.7584818760643057,0.9454816891552335,0.01300048828125,13.220462218257323,0.48108568013623115,0.48108568013623115,0.48108568013623115,0.48108568013623115
1,C,6,4.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.2146641295774717,3.755727478768363,3.755727478768363,0.946333967605632,0.013427734375,13.16559296088554,0.48073311728235046,0.48073311728235046,0.48073311728235046,0.48073311728235046
1,C,6,6.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.6078241791991466,3.3921758208008534,3.3921758208008534,0.8480439552002134,0.0380859375,11.722964835347243,0.43419850506250923,0.43419850506250923,0.43419850506250923,0.43419850506250923
1,C,6,6.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.593346712604027,3.403333143317206,3.403333143317206,0.8516633218489933,0.034942626953125,11.477882871595416,0.43562664234460236,0.43562664234460236,0.43562664234460236,0.43562664234460236
1,C,6,6.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.5664213267928593,3.4276814745297193,3.4276814745297193,0.8583946683017851,0.033477783203125,11.562094882667303,0.4387432287398041,0.4387432287398041,0.4387432287398041,0.4387432287398041
1,C,6,6.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.562203050757019,3.42859316356064,3.42859316356064,0.8594492373107452,0.034515380859375,11.553016208374498,0.4388599249357619,0.4388599249357619,0.4388599249357619,0.4388599249357619
1,C,6,6.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.5666275596053341,3.4201375803292184,3.4201375803292184,0.8583431100986665,0.032012939453125,11.474264213881133,0.43777761028213996,0.43777761028213996,0.43777761028213996,0.43777761028213996
1,C,6,6.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,0.5622345587953617,3.4197811505912843,3.4197811505912843,0.8594413603011596,0.03265380859375,11.371189876877768,0.4377319872756844,0.4377319872756844,0.4377319872756844,0.4377319872756844
1,C,6,6.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,0.541571031927235,3.434984087516137,3.434984087516137,0.8646072420181913,0.03289794921875,11.433657239966566,0.43967796320206554,0.43967796320206554,0.43967796320206554,0.43967796320206554
1,C,6,6.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.560549015924311,3.4098425924215237,3.4098425924215237,0.8598627460189222,0.03265380859375,11.287521285163745,0.436459851829955,0.436459851829955,0.436459851829955,0.436459851829955
1,C,8,-2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.13556596820269712,3.8644340317973027,3.8644340317973027,0.9661085079493257,0.00787353515625,14.52842069017361,0.49464755607005473,0.49464755607005473,0.49464755607005473,0.49464755607005473
1,C,8,-2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.11308980208987007,3.883590053831363,3.883590053831363,0.9717275494775325,0.006866455078125,14.570669801905346,0.4970995268904144,0.4970995268904144,0.4970995268904144,0.4970995268904144
1,C,8,-2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.10158976977224317,3.892513031550336,3.892513031550336,0.9746025575569393,0.006317138671875,14.588944706612356,0.498241668038443,0.498241668038443,0.498241668038443,0.498241668038443
1,C,8,-2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.08713034796293348,3.903665866354726,3.903665866354726,0.9782174130092667,0.005767822265625,14.608014621075466,0.4996692308934049,0.4996692308934049,0.4996692308934049,0.4996692308934049
1,C,8,-2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.08031700607260855,3.906448133861944,3.906448133861944,0.9799207484818478,0.005340576171875,14.605229138471248,0.5000253611343288,0.5000253611343288,0.5000253611343288,0.5000253611343288
1,C,8,-2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,0.07835610529385266,3.9036596040927933,3.9036596040927933,0.9804109736765368,0.00469970703125,14.650207270294683,0.49966842932387756,0.49966842932387756,0.49966842932387756,0.49966842932387756
1,C,8,-2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,0.08435914591002361,3.8921959735333482,3.8921959735333482,0.9789102135224941,0.005096435546875,14.526448399539522,0.49820108461226853,0.49820108461226853,0.49820108461226853,0.49820108461226853
1,C,8,-2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.06743351891751612,3.902958089428319,3.902958089428319,0.983141620270621,0.004241943359375,14.676479739806268,0.49957863544682485,0.49957863544682485,0.49957863544682485,0.49957863544682485
1,C,8,0.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.13568344494422874,3.864316555055771,3.864316555055771,0.9660791387639428,0.00872802734375,14.326953812160726,0.49463251904713873,0.49463251904713873,0.49463251904713873,0.49463251904713873
1,C,8,0.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.12635920272410867,3.8703206531971244,3.8703206531971244,0.9684101993189729,0.008392333984375,14.23798287369474,0.49540104360923193,0.49540104360923193,0.49540104360923193,0.49540104360923193
1,C,8,0.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.107362395408933,3.886740405913646,3.886740405913646,0.9731594011477668,0.00634765625,14.378003039203627,0.49750277195694664,0.49750277195694664,0.49750277195694664,0.49750277195694664
1,C,8,0.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.12490837300279352,3.8658878413148656,3.8658878413148656,0.9687729067493016,0.00726318359375,14.282976332525175,0.4948336436883028,0.4948336436883028,0.4948336436883028,0.4948336436883028
1,C,8,0.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.10937233329484669,3.8773928066397056,3.8773928066397056,0.9726569166762883,0.00689697265625,14.325545822527857,0.4963062792498823,0.4963062792498823,0.4963062792498823,0.4963062792498823
1,C,8,0.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,0.11185184903991227,3.8701638603467337,3.8701638603467337,0.9720370377400219,0.007080078125,14.302595127377252,0.4953809741243819,0.4953809741243819,0.4953809741243819,0.4953809741243819
1,C,8,0.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,0.10867898423241587,3.867876135210956,3.867876135210956,0.972830253941896,0.00689697265625,14.260574758252442,0.4950881453070024,0.4950881453070024,0.4950881453070024,0.4950881453070024
1,C,8,0.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.10912071308035864,3.861270895265476,3.861270895265476,0.9727198217299103,0.00701904296875,14.18820898128018,0.49424267459398097,0.49424267459398097,0.49424267459398097,0.49424267459398097
1,C,8,2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.22070052838464121,3.7792994716153587,3.7792994716153587,0.9448248679038397,0.01336669921875,13.676084912373188,0.48375033236676596,0.48375033236676596,0.48375033236676596,0.48375033236676596
1,C,8,2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.20895623399440208,3.7877236219268307,3.7877236219268307,0.9477609415013994,0.012359619140625,13.602256816129596,0.4848286236066343,0.4848286236066343,0.4848286236066343,0.4848286236066343
1,C,8,2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.20681613782498634,3.7872866634975924,3.7872866634975924,0.9482959655437534,0.012939453125,13.522538049654615,0.4847726929276918,0.4847726929276918,0.4847726929276918,0.4847726929276918
1,C,8,2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.20028408444290344,3.790512129874756,3.790512129874756,0.9499289788892742,0.0120849609375,13.555859788332153,0.48518555262396873,0.48518555262396873,0.48518555262396873,0.48518555262396873
1,C,8,2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.18790115494879403,3.7988639849857586,3.7988639849857586,0.9530247112628015,0.010955810546875,13.573970440864162,0.4862545900781771,0.4862545900781771,0.4862545900781771,0.4862545900781771
1,C,8,2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,0.21695859180993526,3.7650571175767107,3.7650571175767107,0.9457603520475162,0.0137939453125,13.338013312806723,0.48192731104981895,0.48192731104981895,0.48192731104981895,0.48192731104981895
1,C,8,2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,0.17995460366792532,3.7966005157754465,3.7966005157754465,0.9550113490830187,0.0106201171875,13.497058431909645,0.48596486601925715,0.48596486601925715,0.48596486601925715,0.48596486601925715
1,C,8,2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.1839795466780501,3.7864120616677845,3.7864120616677845,0.9540051133304874,0.01104736328125,13.522308001864271,0.48466074389347646,0.48466074389347646,0.48466074389347646,0.48466074389347646
1,C,8,4.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.4849715159555362,3.5150284840444637,3.5150284840444637,0.8787571210111159,0.029388427734375,12.231696661350748,0.44992364595769135,0.44992364595769135,0.44992364595769135,0.44992364595769135
1,C,8,4.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.45342736648706283,3.54325248943417,3.54325248943417,0.8866431583782343,0.02587890625,12.12582270072609,0.4535363186475737,0.4535363186475737,0.4535363186475737,0.4535363186475737
1,C,8,4.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.4665864821380368,3.5275163191845422,3.5275163191845422,0.8833533794654909,0.02679443359375,12.076727493887653,0.4515220888556214,0.4515220888556214,0.4515220888556214,0.4515220888556214
1,C,8,4.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.48653421818115394,3.5042619961365054,3.5042619961365054,0.8783664454547115,0.02886962890625,11.918583050226289,0.44854553550547266,0.44854553550547266,0.44854553550547266,0.44854553550547266
1,C,8,4.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.45798586439120126,3.5287792755433514,3.5287792755433514,0.8855035339021997,0.027008056640625,11.996519065357711,0.45168374726954896,0.45168374726954896,0.45168374726954896,0.45168374726954896
1,C,8,4.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,0.4610519232407482,3.520963786145898,3.520963786145898,0.884737019189813,0.026580810546875,11.981675338462752,0.4506833646266749,0.4506833646266749,0.4506833646266749,0.4506833646266749
1,C,8,4.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,0.43698901279143554,3.5395661066519364,3.5395661066519364,0.8907527468021411,0.02593994140625,11.93923150145672,0.45306446165144787,0.45306446165144787,0.45306446165144787,0.45306446165144787
1,C,8,4.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.4339373536645842,3.5364542546812507,3.5364542546812507,0.891515661583854,0.0255126953125,11.89891139521784,0.45266614459920007,0.45266614459920007,0.45266614459920007,0.45266614459920007
1,C,8,6.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,1.1325614728429723,2.8674385271570277,2.8674385271570277,0.7168596317892569,0.07220458984375,9.566588070279714,0.36703213147609953,0.36703213147609953,0.36703213147609953,0.36703213147609953
1,C,8,6.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,1.0920679011151553,2.904611954806078,2.904611954806078,0.7269830247212112,0.068939208984375,9.491061869153278,0.371790330215178,0.371790330215178,0.371790330215178,0.371790330215178
1,C,8,6.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,1.087535375324239,2.9065674259983396,2.9065674259983396,0.7281161561689402,0.066619873046875,9.479451274609627,0.37204063052778746,0.37204063052778746,0.37204063052778746,0.37204063052778746
1,C,8,6.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,1.1184541881050967,2.8723420262125625,2.8723420262125625,0.7203864529737258,0.068511962890625,9.326176694831048,0.367659779355208,0.367659779355208,0.367659779355208,0.367659779355208
1,C,8,6.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,1.1087604356444134,2.878004704290139,2.878004704290139,0.7228098910888966,0.068023681640625,9.275378346302753,0.36838460214913776,0.36838460214913776,0.36838460214913776,0.36838460214913776
1,C,8,6.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,1.0955263186800919,2.8864893907065543,2.8864893907065543,0.7261184203299771,0.067230224609375,9.28618953245018,0.36947064201043894,0.36947064201043894,0.36947064201043894,0.36947064201043894
1,C,8,6.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,1.1007126451107097,2.8758424743326625,2.8758424743326625,0.7248218387223226,0.068023681640625,9.207626926770345,0.3681078367145808,0.3681078367145808,0.3681078367145808,0.3681078367145808
1,C,8,6.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,1.1357407254506768,2.8346508828951578,2.8346508828951578,0.7160648186373307,0.068084716796875,9.071965498034988,0.3628353130105802,0.3628353130105802,0.3628353130105802,0.3628353130105802
1,C,10,-2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.15068780432559098,3.849312195674409,3.849312195674409,0.9623280489186022,0.0091552734375,14.35180299169634,0.49271196104632436,0.49271196104632436,0.49271196104632436,0.49271196104632436
1,C,10,-2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.11810078044973994,3.878579075471493,3.878579075471493,0.970474804887565,0.007080078125,14.357601848924869,0.4964581216603511,0.4964581216603511,0.4964581216603511,0.4964581216603511
1,C,10,-2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.11824594578681422,3.8758568555357646,3.8758568555357646,0.9704385135532965,0.007568359375,14.321831303931688,0.4961096775085779,0.4961096775085779,0.4961096775085779,0.4961096775085779
1,C,10,-2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.1167672855456689,3.8740289287719905,3.8740289287719905,0.9708081786135828,0.00714111328125,14.325148058539693,0.49587570288281474,0.49587570288281474,0.49587570288281474,0.49587570288281474
1,C,10,-2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.11000551786304548,3.876759622071507,3.876759622071507,0.9724986205342386,0.006988525390625,14.337276357437691,0.4962252316251529,0.4962252316251529,0.4962252316251529,0.4962252316251529
1,C,10,-2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,0.10354124534284613,3.8784744640438,3.8784744640438,0.9741146886642885,0.006744384765625,14.359759435090078,0.49644473139760636,0.49644473139760636,0.49644473139760636,0.49644473139760636
1,C,10,-2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,0.09002746229775119,3.8865276571456207,3.8865276571456207,0.9774931344255622,0.005401611328125,14.402315872236926,0.49747554011463946,0.49747554011463946,0.49747554011463946,0.49747554011463946
1,C,10,-2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.09201062435737334,3.8783809839884613,3.8783809839884613,0.9769973439106566,0.005859375,14.39909787679624,0.49643276595052305,0.49643276595052305,0.49643276595052305,0.49643276595052305
1,C,10,0.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.19299954459865523,3.8070004554013446,3.8070004554013446,0.9517501138503361,0.01220703125,13.92243011167135,0.4872960582913721,0.4872960582913721,0.4872960582913721,0.4872960582913721
1,C,10,0.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.15448721529137022,3.8421926406298628,3.8421926406298628,0.9613781961771575,0.00958251953125,13.971590909692623,0.49180065800062245,0.49180065800062245,0.49180065800062245,0.49180065800062245
1,C,10,0.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.15613893403463766,3.8379638672879413,3.8379638672879413,0.9609652664913406,0.00927734375,13.977546239711867,0.4912593750128565,0.4912593750128565,0.4912593750128565,0.4912593750128565
1,C,10,0.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.1592600867715733,3.831536127546086,3.831536127546086,0.9601849783071067,0.009552001953125,13.903923647707154,0.49043662432589896,0.49043662432589896,0.49043662432589896,0.49043662432589896
1,C,10,0.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.16328912150758507,3.8234760184269674,3.8234760184269674,0.9591777196231037,0.009979248046875,13.810428317323222,0.4894049303586518,0.4894049303586518,0.4894049303586518,0.4894049303586518
1,C,10,0.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,C,3.982015709386646,0.15881378636179955,3.8232019230248464,3.8232019230248464,0.9602965534095501,0.009246826171875,13.796745051059903,0.4893698461471804,0.4893698461471804,0.4893698461471804,0.4893698461471804
1,C,10,0.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,C,3.976555119443372,0.1518528865854353,3.8247022328579368,3.8247022328579368,0.9620367783536412,0.00933837890625,13.78925545181296,0.48956188580581594,0.48956188580581594,0.48956188580581594,0.48956188580581594
1,C,10,0.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,C,3.970391608345835,0.14615211457763536,3.8242394937681996,3.8242394937681996,0.9634619713555912,0.00897216796875,13.825862645804037,0.48950265520232955,0.48950265520232955,0.48950265520232955,0.48950265520232955
1,C,10,2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,C,4.0,0.35577635745312675,3.6442236425468733,3.6442236425468733,0.9110559106367183,0.020965576171875,12.928788126785673,0.46646062624599977,0.46646062624599977,0.46646062624599977,0.46646062624599977
1,C,10,2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,C,3.996679855921233,0.35006734162196307,3.64661251429927,3.64661251429927,0.9124831645945093,0.019989013671875,12.709210740618584,0.4667664018303066,0.4667664018303066,0.4667664018303066,0.4667664018303066
1,C,10,2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9941028013225788,0.3391325347819525,3.6549702665406265,3.6549702665406265,0.9152168663045119,0.019439697265625,12.783755617759521,0.4678361941172002,0.4678361941172002,0.4678361941172002,0.4678361941172002
1,C,10,2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,C,3.990796214317659,0.3281579212867235,3.662638293030936,3.662638293030936,0.9179605196783192,0.018798828125,12.789614018529257,0.46881770150795976,0.46881770150795976,0.46881770150795976,0.46881770150795976
1,C,10,2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,C,3.9867651399345525,0.3082123778171024,3.67855276211745,3.67855276211745,0.9229469055457243,0.0181884765625,12.70983829422065,0.47085475355103357,0.47085475355103357,0.47085475355103357,0.47085475355103357
