seed,spans,launch_power_dbm,band,pcs_nu,scenario,display_name,method,shaped,gmi,ngmi,ber,gsnr_db,rate_tbps,entropy_bits_per_symbol,score,ssfm_noise_var,ssfm_signal_power,ssfm_gsnr_db,ssfm_steps_total,parameter_count,train_time_s,inference_time_s,residual_mse_improvement_percent
3,6,2.0,C,0.0,linear_eq,Linear EQ,linear,False,0.0,0.0,0.501953125,-0.0005470265058290902,0.0,4.0,-10.039089851325292,2.032584796784564,1.015234375,-3.014823586537822,24,2,0.0,0.0,
3,6,2.0,C,0.0,poly_nlc,Polynomial NLC,poly,False,0.0011872984146421572,0.0002968246036605393,0.4970703125,-0.24316881340278595,0.0001266451642284968,4.0,-9.95343804550591,2.032584796784564,1.015234375,-3.014823586537822,24,60,0.006328499999654014,0.0,
3,6,2.0,C,0.0,dbp_like,DBP-like,dbp,False,0.0019000078555307942,0.00047500196388269855,0.4720458984375,-3.012800861101719,0.0002026675045899514,4.0,-9.591355344300496,2.032584796784564,1.015234375,-3.014823586537822,24,1,0.0,0.0,
3,6,2.0,C,0.0,neural_residual,Neural residual,neural,False,0.0,0.0,0.50201416015625,-0.01857383432011316,0.0,4.0,-10.041211894841005,2.032584796784564,1.015234375,-3.014823586537822,24,786,0.361893000001146,0.0015176999986579176,49.83797910172111
3,6,2.0,C,0.0,pcs_raw,PCS raw,raw,True,0.001999487902175301,0.0004998719755438252,0.4718017578125,-3.014823586537822,0.00021327870956536544,4.0,-9.586563056867325,2.032584796784564,1.015234375,-3.014823586537822,24,0,0.0,0.0,
3,6,2.0,C,0.08,pcs_raw,PCS raw,raw,True,0.0008113227469359607,0.00020283068673399018,0.47137451171875,-3.0636672036485586,8.654109300650248e-05,3.9985234363217366,-9.580587053464422,2.0037690473419345,0.9896484374999999,-3.0636672036485586,24,0,0.0,0.0,
3,6,2.0,C,0.16,pcs_raw,PCS raw,raw,True,0.008673552394055761,0.0021683880985139403,0.466064453125,-3.071350486945881,0.0009251789220326146,3.9941028013225788,-9.473931407925262,1.9490823578801348,0.9609375,-3.071350486945881,24,0,0.0,0.0,
3,6,2.0,C,0.24,pcs_raw,PCS raw,raw,True,0.021775030698477083,0.005443757674619271,0.4637451171875,-3.1845817710634594,0.002322669941170889,3.9867651399345525,-9.431808762362001,1.9436412732690869,0.93359375,-3.1845817710634594,24,0,0.0,0.0,
3,6,2.0,C,0.0,pcs_neural,PCS + Neural,neural,True,0.0,0.0,0.50201416015625,-0.01857383432011316,0.0,4.0,-10.041211894841005,2.032584796784564,1.015234375,-3.014823586537822,24,786,0.3082018999994034,0.0013658999996550847,49.83797910172111
3,6,2.0,C,0.08,pcs_neural,PCS + Neural,neural,True,0.00405192430825807,0.0010129810770645176,0.4835205078125,0.0006169027501005198,0.00043220525954752747,3.9985234363217366,-9.669947105852948,2.0037690473419345,0.9896484374999999,-3.0636672036485586,24,786,0.42644449999716016,0.0017804999988584314,50.61766863310469
3,6,2.0,C,0.16,pcs_neural,PCS + Neural,neural,True,0.0,0.0,0.4874267578125,-0.028639304642243752,0.0,3.9941028013225788,-9.749967121482111,1.9490823578801348,0.9609375,-3.071350486945881,24,786,0.30207119999977294,0.0036750999970536213,50.371759088150256
3,6,2.0,C,0.24,pcs_neural,PCS + Neural,neural,True,0.0025832810044426058,0.0006458202511106514,0.46844482421875,0.017250471799714492,0.0002755499738072113,3.9867651399345525,-9.367758410811208,1.9436412732690869,0.93359375,-3.1845817710634594,24,786,0.3588255000031495,0.0024776999998721294,52.15717941027729
3,6,2.0,L,0.0,uniform_raw,Uniform raw,raw,False,0.00019077320395755049,4.769330098938762e-05,0.47344970703125,-2.9839796081420356,2.0349141755472054e-05,4.0,-9.618172771890347,2.0182003400065804,1.015234375,-2.9839796081420356,24,0,0.0,0.0,
3,6,2.0,L,0.0,linear_eq,Linear EQ,linear,False,0.0003039858953741703,7.599647384354258e-05,0.50128173828125,6.974214907306983e-05,3.242516217324484e-05,4.0,-10.025598853355373,2.0182003400065804,1.015234375,-2.9839796081420356,24,2,0.0,0.0,
3,6,2.0,L,0.0,poly_nlc,Polynomial NLC,poly,False,0.0011656478529380454,0.00029141196323451135,0.4954833984375,0.0015410570704170858,0.0001243357709800582,4.0,-9.9094665801255,2.0182003400065804,1.015234375,-2.9839796081420356,24,60,0.008897399999113986,0.0,
3,6,2.0,L,0.0,dbp_like,DBP-like,dbp,False,0.00020642311364371668,5.160577841092917e-05,0.4739990234375,-2.983984784361396,2.201846545532978e-05,4.0,-9.629157689502614,2.0182003400065804,1.015234375,-2.9839796081420356,24,1,0.0,0.0,
3,6,2.0,L,0.0,neural_residual,Neural residual,neural,False,0.0008721879847140013,0.00021804699617850032,0.49652099609375,0.002950970614160179,9.303338503616014e-05,4.0,-9.930179339959256,2.0182003400065804,1.015234375,-2.9839796081420356,24,786,0.3630884000012884,0.0023323999994318,49.730224915600566
3,6,2.0,L,0.0,pcs_raw,PCS raw,raw,True,0.00019077320395755049,4.769330098938762e-05,0.47344970703125,-2.9839796081420356,2.0349141755472054e-05,4.0,-9.618172771890347,2.0182003400065804,1.015234375,-2.9839796081420356,24,0,0.0,0.0,
