scenario_group,spans,launch_power_dbm,symbol_count,ssfm_steps_per_span,pcs_nu,n_pairs,gmi_delta_mean,gmi_delta_std,gmi_delta_ci95,ngmi_delta_mean,ngmi_delta_std,ngmi_delta_ci95,ber_delta_mean,ber_delta_std,ber_delta_ci95,gsnr_db_delta_mean,gsnr_db_delta_std,gsnr_db_delta_ci95,rate_tbps_delta_mean,rate_tbps_delta_std,rate_tbps_delta_ci95,rate_tbps_per_channel_delta_mean,rate_tbps_per_channel_delta_std,rate_tbps_per_channel_delta_ci95,gmi_gain_mean,gmi_gain_ci95,ngmi_gain_mean,ngmi_gain_ci95,rate_gain_mean,rate_gain_ci95,aggregate_rate_gain_mean,aggregate_rate_gain_ci95
C,10,2.0,8192,8,0.36,7,0.052575669774869126,0.022842486911613138,0.01692195111442534,0.013143917443717281,0.0057106217279032844,0.004230487778606335,-0.003322056361607143,0.001643084522790643,0.0012172140485017186,-0.22034922811411128,0.0937139172743867,0.06942424145823801,0.005608071442652717,0.0024365319372387493,0.001805008118872047,0.005608071442652717,0.0024365319372387493,0.001805008118872047,0.052575669774869126,0.01692195111442534,0.013143917443717281,0.004230487778606335,0.005608071442652717,0.001805008118872047,0.005608071442652717,0.001805008118872047
C,10,2.0,16384,8,0.36,7,0.04776154622837213,0.01480316024904249,0.01096633457830495,0.011940386557093032,0.0037007900622606227,0.0027415836445762376,-0.003391810825892857,0.0012048877537137698,0.0008925933391406852,-0.24335759581315713,0.08888352889169872,0.0658458396672326,0.005094564931026351,0.0015790037598978654,0.0011697423550191947,0.005094564931026351,0.0015790037598978654,0.0011697423550191947,0.04776154622837213,0.01096633457830495,0.011940386557093032,0.0027415836445762376,0.005094564931026351,0.0011697423550191947,0.005094564931026351,0.0011697423550191947
C,10,2.0,32768,8,0.36,7,0.04148961396349409,0.01294082711860705,0.009586698888288147,0.010372403490873523,0.0032352067796517624,0.002396674722072037,-0.0029438563755580355,0.0007819965462733076,0.0005793111485141639,-0.2715563851028208,0.044471654574284925,0.03294506275063526,0.004425558822772719,0.001380354892651388,0.001022581214750713,0.004425558822772719,0.001380354892651388,0.001022581214750713,0.04148961396349409,0.009586698888288147,0.010372403490873523,0.002396674722072037,0.004425558822772719,0.001022581214750713,0.004425558822772719,0.001022581214750713
S,12,-2.0,8192,8,0.36,7,0.06890246439774625,0.015135561845715363,0.01121258112716017,0.017225616099436562,0.0037838904614288407,0.0028031452817900426,-0.004560198102678571,0.0009119356942447164,0.0006755714164232757,-0.02900369909629979,0.0828065912394443,0.06134398125423383,0.007349596202426264,0.0016144599302096306,0.0011960086535637458,0.007349596202426264,0.0016144599302096306,0.0011960086535637458,0.06890246439774625,0.01121258112716017,0.017225616099436562,0.0028031452817900426,0.007349596202426264,0.0011960086535637458,0.007349596202426264,0.0011960086535637458
S,12,-2.0,16384,8,0.36,7,0.06502709108648252,0.00948143534452273,0.007023945598192644,0.01625677277162063,0.0023703588361306824,0.001755986399548161,-0.004122052873883929,0.000609551768578803,0.0004515622694461502,-0.041271349272495934,0.05815146078618267,0.04307920501230189,0.006936223049224787,0.0010113531034157402,0.0007492208638072024,0.006936223049224787,0.0010113531034157402,0.0007492208638072024,0.06502709108648252,0.007023945598192644,0.01625677277162063,0.001755986399548161,0.006936223049224787,0.0007492208638072024,0.006936223049224787,0.0007492208638072024
S,12,-2.0,32768,8,0.36,7,0.0604578233686429,0.008699794997193597,0.006444898325549075,0.015114455842160725,0.0021749487492983993,0.0016112245813872687,-0.0037078857421875,0.000582754576406575,0.0004317106316758441,-0.06250513491721474,0.028178890231946675,0.020875214017145066,0.0064488344926552565,0.0009279781330339737,0.000687455821391894,0.0064488344926552565,0.0009279781330339737,0.000687455821391894,0.0604578233686429,0.006444898325549075,0.015114455842160725,0.0016112245813872687,0.0064488344926552565,0.000687455821391894,0.0064488344926552565,0.000687455821391894
