seed,spans,launch_power_dbm,pcs_nu,scenario,display_name,band,channel_id,shaped,neural_nli,ase_var,nli_var,implementation_var,total_noise_var,gsnr_db,entropy_bits_per_symbol,ser,ber,gmi_bits_per_symbol,ngmi,net_rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after,residual_mse_improvement_percent,score
1,12,-2.0,0.0,neural_only,Neural NLI only,O,0,False,True,0.016891332782170906,0.016538864766681854,0.005157396681095,0.038587594229947765,16.6847415835441,4.0,0.022857142857142857,0.005714285714285714,4.0,1.0,0.4266666666666667,786,0.4141098999989481,0.0047832000000198605,0.03291422288851681,0.021543139196176574,34.54762924482536,1.008342044294145
1,12,-2.0,0.0,neural_only,Neural NLI only,O,1,False,True,0.016891332782170906,0.015565990368641744,0.005157396681095,0.03761471983190765,17.082823020477143,4.0,0.018,0.0045,4.0,1.0,0.4266666666666667,786,0.37112900000101945,0.0010693999993236503,0.031827761020240285,0.01989787828855112,37.482632611519776,1.0424795874857524
1,12,-2.0,0.0,neural_only,Neural NLI only,O,2,False,True,0.016891332782170906,0.016538864766681854,0.005157396681095,0.038587594229947765,16.756877633058412,4.0,0.018571428571428572,0.004642857142857143,4.0,1.0,0.4266666666666667,786,0.44464440000047034,0.001065500000549946,0.03198691464321106,0.02097122089252255,34.438125319556235,1.027298914846146
1,12,-2.0,0.0,neural_only,Neural NLI only,E,0,False,True,0.014985247429036817,0.014701213125939422,0.005157396681095,0.03484385723607124,17.12009782622787,4.0,0.01657142857142857,0.004142857142857143,4.0,1.0,0.4266666666666667,786,0.4296345000002475,0.001323700000284589,0.030237775814000008,0.019643540754475167,35.0364230646215,1.0493277225729245
1,12,-2.0,0.0,neural_only,Neural NLI only,E,1,False,True,0.014985247429036817,0.013836435883237103,0.005157396681095,0.03397907999336892,17.50304256381724,4.0,0.01742857142857143,0.004357142857142857,4.0,1.0,0.4266666666666667,786,0.4285123999998177,0.0010526999994908692,0.028763354716154214,0.017989677032073752,37.45626263138805,1.0614312263622134
1,12,-2.0,0.0,neural_only,Neural NLI only,E,2,False,True,0.014985247429036817,0.014701213125939422,0.005157396681095,0.03484385723607124,17.27237528873364,4.0,0.012571428571428572,0.003142857142857143,4.0,1.0,0.4266666666666667,786,0.41156100000080187,0.0010616999988997122,0.029456523028489383,0.01870114274322155,36.51272852150805,1.0704188210731551
1,12,-2.0,0.0,neural_only,Neural NLI only,S,0,False,True,0.01252171798064521,0.011025909844454566,0.005157396681095,0.028705024506194776,18.08300851154802,4.0,0.006571428571428572,0.001642857142857143,4.0,1.0,0.4266666666666667,786,0.4121369999993476,0.0012931000001117354,0.025174489713651042,0.015779893275194547,37.31792201278348,1.1253441499857304
1,12,-2.0,0.0,neural_only,Neural NLI only,S,1,False,True,0.01252171798064521,0.010377326912427827,0.005157396681095,0.02805644157416804,18.088036154213032,4.0,0.005714285714285714,0.0014285714285714286,4.0,1.0,0.4266666666666667,786,0.41459410000061325,0.0016613999996479833,0.02482089896380123,0.01561963941118898,37.07061362294475,1.1287595414066167
1,12,-2.0,0.0,neural_only,Neural NLI only,S,2,False,True,0.01252171798064521,0.011025909844454566,0.005157396681095,0.028705024506194776,18.26380794682523,4.0,0.007714285714285714,0.0019285714285714286,4.0,1.0,0.4266666666666667,786,0.39694779999990715,0.0014747999994142447,0.024494366516569846,0.014948951939980032,38.9698364729399,1.1282904131111045
1,12,-2.0,0.0,neural_only,Neural NLI only,C,0,False,True,0.010560000000000002,0.008092410895012525,0.005157396681095,0.023809807576107525,18.632659221625328,4.0,0.004857142857142857,0.0012142857142857142,4.0,1.0,0.4266666666666667,786,0.3651047000003018,0.0011087999992014375,0.02116388049195641,0.013719215362621539,35.17627654420137,1.153758749817394
1,12,-2.0,0.0,neural_only,Neural NLI only,C,1,False,True,0.010560000000000002,0.0076163867247176715,0.005157396681095,0.023333783405812672,18.71400362147436,4.0,0.003142857142857143,0.0007857142857142857,4.0,1.0,0.4266666666666667,786,0.4033175000004121,0.001073700001143152,0.02100939856086936,0.013606019920495906,35.238413031786976,1.163441097239927
1,12,-2.0,0.0,neural_only,Neural NLI only,C,2,False,True,0.010560000000000002,0.008092410895012525,0.005157396681095,0.023809807576107525,18.56960597501033,4.0,0.0037142857142857142,0.0009285714285714286,4.0,1.0,0.4266666666666667,786,0.4039728000007017,0.0009833999993134057,0.021013284296124216,0.013745098620770344,34.58852777571019,1.1555223342385084
1,12,-2.0,0.0,neural_only,Neural NLI only,L,0,False,True,0.011739887040093606,0.007350606562969711,0.005157396681095,0.024247890284158316,18.683250882738317,4.0,0.0054285714285714284,0.0013571428571428571,4.0,1.0,0.4266666666666667,786,0.39014900000074704,0.0011145999997097533,0.02150889435879066,0.013399371870284693,37.70311180682151,1.1536395591190565
1,12,-2.0,0.0,neural_only,Neural NLI only,L,1,False,True,0.011739887040093606,0.006918217941618551,0.005157396681095,0.02381550166280716,18.52185403952252,4.0,0.004,0.001,4.0,1.0,0.4266666666666667,786,0.3824664000003395,0.001276299999517505,0.021629576633447764,0.01408338604849772,34.88829537828627,1.1525408282475675
1,12,-2.0,0.0,neural_only,Neural NLI only,L,2,False,True,0.011739887040093606,0.007350606562969711,0.005157396681095,0.024247890284158316,18.73014532807855,4.0,0.0034285714285714284,0.0008571428571428571,4.0,1.0,0.4266666666666667,786,0.41181589999905555,0.0013046999993093777,0.021659499612360147,0.013246279817235586,38.843094003535974,1.163015336932666
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,O,0,True,True,0.016891332782170906,0.014554200994680029,0.005157396681095,0.03660293045794594,16.871403506113214,4.0,0.02085714285714286,0.005214285714285715,4.0,1.0,0.4266666666666667,786,0.37359010000000126,0.0011231000007683178,0.031607185405236576,0.02063682090975094,34.7084511158912,1.0233085211969095
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,O,1,True,True,0.016891332782170906,0.013698071524404734,0.005157396681095,0.03574680098767064,17.265466664148455,4.0,0.015142857142857144,0.003785714285714286,4.0,1.0,0.4266666666666667,786,0.3824200999988534,0.0009418999998160871,0.030616250557565044,0.01907842001695658,37.68531525084986,1.0604996189468907
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,O,2,True,True,0.016891332782170906,0.014554200994680029,0.005157396681095,0.03660293045794594,16.955435303831003,4.0,0.018,0.0045,4.0,1.0,0.4266666666666667,786,0.3759005000010802,0.0010579000008874573,0.030717106511124512,0.020034012834973063,34.77897136008712,1.037384078819907
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,E,0,True,True,0.014985247429036817,0.012937067550826692,0.005157396681095,0.03307971166095851,17.331433493528067,4.0,0.015714285714285715,0.003928571428571429,4.0,1.0,0.4266666666666667,786,0.4137312999991991,0.0011905999999726191,0.02905759074027016,0.01871053499187283,35.60878753123057,1.0609954349792179
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,E,1,True,True,0.014985247429036817,0.012176063577248653,0.005157396681095,0.03231870768738047,17.69013869319893,4.0,0.015428571428571429,0.003857142857142857,4.0,1.0,0.4266666666666667,786,0.3990182999987155,0.0012829999996029073,0.02768515352138178,0.01723112978708529,37.760396474676014,1.076415071537481
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,E,2,True,True,0.014985247429036817,0.012937067550826692,0.005157396681095,0.03307971166095851,17.45965027285808,4.0,0.010857142857142857,0.0027142857142857142,4.0,1.0,0.4266666666666667,786,0.36072170000079495,0.0011375000012776582,0.028306560514647524,0.01791185837550972,36.7218833731458,1.0843383918667042
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,S,0,True,True,0.01252171798064521,0.009702800663120018,0.005157396681095,0.02738191532486023,18.24242504923322,4.0,0.0054285714285714284,0.0013571428571428571,4.0,1.0,0.4266666666666667,786,0.3977623999999196,0.001081799999155919,0.024289104867831274,0.015211162567587443,37.37454447021119,1.1360065257788525
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,S,1,True,True,0.01252171798064521,0.00913204768293649,0.005157396681095,0.026811162344676703,18.23444314086418,4.0,0.0054285714285714284,0.0013571428571428571,4.0,1.0,0.4266666666666667,786,0.3818436000001384,0.0010832000007212628,0.0239878169396761,0.01510185531138208,37.04364449103556,1.1356872494440908
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,S,2,True,True,0.01252171798064521,0.009702800663120018,0.005157396681095,0.02738191532486023,18.43882684504774,4.0,0.005714285714285714,0.0014285714285714286,4.0,1.0,0.4266666666666667,786,0.3810820999988209,0.001116500001444365,0.0236345981761302,0.01435849283635371,39.247992585483885,1.142791169040005
1,12,-2.0,0.0,proposed_pcs_neural,PCS + Neural NLI,C,0,True,True,0.010560000000000002,0.007121321587611022,0.005157396681095,0.022838718268706024,18.76398520622526,4.0,0.004571428571428572,0.001142857142857143,4.0,1.0,0.4266666666666667,786,0.36953429999994114,0.0009855000007519266,0.02051882887161541,0.013310570658461963,35.12996895804782,1.16008321777282
